time_stamp,state,optimal_action,value
65,44,B,13.231
65,45,B,13.231
65,46,B,13.231
65,47,B,13.231
65,48,B,13.231
65,49,B,13.231
65,50,B,13.231
65,51,B,13.231
65,52,B,13.231
65,53,B,13.231
65,54,B,13.231
65,55,B,13.231
65,56,B,13.231
65,57,B,13.231
65,58,B,13.231
65,59,B,13.231
65,60,B,13.231
65,61,B,13.231
65,62,B,13.231
65,63,B,13.231
65,64,B,13.231
65,65,B,13.231
65,66,B,13.231
65,67,B,13.231
65,68,B,13.231
65,69,B,13.231
65,70,B,13.231
65,71,B,13.231
65,72,B,13.231
65,73,B,13.231
65,74,B,13.231
65,75,B,13.231
65,76,B,13.231
65,77,B,13.231
65,78,B,13.231
65,79,B,13.231
65,80,B,13.231
65,81,B,13.231
65,82,B,13.231
65,83,B,13.231
65,84,B,13.231
65,85,B,13.231
65,86,B,13.231
65,87,B,13.231
65,88,B,13.231
65,89,B,13.231
65,90,B,13.231
65,91,B,13.231
65,92,B,13.231
65,93,B,13.231
65,94,B,13.231
65,95,B,13.231
65,96,B,13.231
65,97,B,13.231
65,98,B,13.231
65,99,B,13.231
65,100,None,-100.0
66,0,AM,33.435773999999995
66,1,AM,33.014398
66,2,AM,33.014398
66,3,AM,33.014398
66,4,AM,33.014398
66,5,AM,33.014398
66,6,AM,33.014398
66,7,AM,17.232435000000002
66,8,AM,17.232435000000002
66,9,B,16.9333
66,10,AM,17.232435000000002
66,11,B,12.7915
66,12,B,12.7915
66,13,B,12.7915
66,14,B,12.7915
66,15,B,12.7915
66,16,B,12.7915
66,17,B,12.7915
66,18,B,12.7915
66,19,B,12.7915
66,20,B,12.7915
66,21,B,12.7915
66,22,B,12.7915
66,23,B,12.7915
66,24,B,12.7915
66,25,B,12.7915
66,26,B,12.7915
66,27,B,12.7915
66,28,B,12.7915
66,29,B,12.7915
66,30,B,12.7915
66,31,B,12.7915
66,32,B,12.7915
66,33,B,12.7915
66,34,B,12.7915
66,35,B,12.7915
66,36,B,12.7915
66,37,B,12.7915
66,38,B,12.7915
66,39,B,12.7915
66,40,B,12.7915
66,41,B,12.7915
66,42,B,12.7915
66,43,B,12.7915
66,44,B,12.7915
66,45,B,12.7915
66,46,B,12.7915
66,47,B,12.7915
66,48,B,12.7915
66,49,B,12.7915
66,50,B,12.7915
66,51,B,12.7915
66,52,B,12.7915
66,53,B,12.7915
66,54,B,12.7915
66,55,B,12.7915
66,56,B,12.7915
66,57,B,12.7915
66,58,B,12.7915
66,59,B,12.7915
66,60,B,12.7915
66,61,B,12.7915
66,62,B,12.7915
66,63,B,12.7915
66,64,B,12.7915
66,65,B,12.7915
66,66,B,12.7915
66,67,B,12.7915
66,68,B,12.7915
66,69,B,12.7915
66,70,B,12.7915
66,71,B,12.7915
66,72,B,12.7915
66,73,B,12.7915
66,74,B,12.7915
66,75,B,12.7915
66,76,B,12.7915
66,77,B,12.7915
66,78,B,12.7915
66,79,B,12.7915
66,80,B,12.7915
66,81,B,12.7915
66,82,B,12.7915
66,83,B,12.7915
66,84,B,12.7915
66,85,B,12.7915
66,86,B,12.7915
66,87,B,12.7915
66,88,B,12.7915
66,89,B,12.7915
66,90,B,12.7915
66,91,B,12.7915
66,92,B,12.7915
66,93,B,12.7915
66,94,B,12.7915
66,95,B,12.7915
66,96,B,12.7915
66,97,B,12.7915
66,98,B,12.7915
66,99,B,12.7915
66,100,None,-100.0
67,0,AM,32.442527
67,1,AM,32.030063
67,2,AM,32.030063
67,3,AM,32.030063
67,4,AM,32.030063
67,5,AM,32.030063
67,6,AM,32.030063
67,7,AM,32.030063
67,8,B,16.2481
67,9,AM,16.557885
67,10,B,16.2481
67,11,B,12.3562
67,12,B,12.3562
67,13,B,12.3562
67,14,B,12.3562
67,15,B,12.3562
67,16,B,12.3562
67,17,B,12.3562
67,18,B,12.3562
67,19,B,12.3562
67,20,B,12.3562
67,21,B,12.3562
67,22,B,12.3562
67,23,B,12.3562
67,24,B,12.3562
67,25,B,12.3562
67,26,B,12.3562
67,27,B,12.3562
67,28,B,12.3562
67,29,B,12.3562
67,30,B,12.3562
67,31,B,12.3562
67,32,B,12.3562
67,33,B,12.3562
67,34,B,12.3562
67,35,B,12.3562
67,36,B,12.3562
67,37,B,12.3562
67,38,B,12.3562
67,39,B,12.3562
67,40,B,12.3562
67,41,B,12.3562
67,42,B,12.3562
67,43,B,12.3562
67,44,B,12.3562
67,45,B,12.3562
67,46,B,12.3562
67,47,B,12.3562
67,48,B,12.3562
67,49,B,12.3562
67,50,B,12.3562
67,51,B,12.3562
67,52,B,12.3562
67,53,B,12.3562
67,54,B,12.3562
67,55,B,12.3562
67,56,B,12.3562
67,57,B,12.3562
67,58,B,12.3562
67,59,B,12.3562
67,60,B,12.3562
67,61,B,12.3562
67,62,B,12.3562
67,63,B,12.3562
67,64,B,12.3562
67,65,B,12.3562
67,66,B,12.3562
67,67,B,12.3562
67,68,B,12.3562
67,69,B,12.3562
67,70,B,12.3562
67,71,B,12.3562
67,72,B,12.3562
67,73,B,12.3562
67,74,B,12.3562
67,75,B,12.3562
67,76,B,12.3562
67,77,B,12.3562
67,78,B,12.3562
67,79,B,12.3562
67,80,B,12.3562
67,81,B,12.3562
67,82,B,12.3562
67,83,B,12.3562
67,84,B,12.3562
67,85,B,12.3562
67,86,B,12.3562
67,87,B,12.3562
67,88,B,12.3562
67,89,B,12.3562
67,90,B,12.3562
67,91,B,12.3562
67,92,B,12.3562
67,93,B,12.3562
67,94,B,12.3562
67,95,B,12.3562
67,96,B,12.3562
67,97,B,12.3562
67,98,B,12.3562
67,99,B,12.3562
67,100,None,-100.0
68,0,AM,31.449857999999995
68,1,AM,31.046978
68,2,AM,31.046978
68,3,AM,31.046978
68,4,AM,31.046978
68,5,AM,31.046978
68,6,AM,31.046978
68,7,AM,31.046978
68,8,B,15.5748
68,9,B,15.5748
68,10,B,15.5748
68,11,B,11.9223
68,12,B,11.9223
68,13,B,11.9223
68,14,B,11.9223
68,15,B,11.9223
68,16,B,11.9223
68,17,B,11.9223
68,18,B,11.9223
68,19,B,11.9223
68,20,B,11.9223
68,21,B,11.9223
68,22,B,11.9223
68,23,B,11.9223
68,24,B,11.9223
68,25,B,11.9223
68,26,B,11.9223
68,27,B,11.9223
68,28,B,11.9223
68,29,B,11.9223
68,30,B,11.9223
68,31,B,11.9223
68,32,B,11.9223
68,33,B,11.9223
68,34,B,11.9223
68,35,B,11.9223
68,36,B,11.9223
68,37,B,11.9223
68,38,B,11.9223
68,39,B,11.9223
68,40,B,11.9223
68,41,B,11.9223
68,42,B,11.9223
68,43,B,11.9223
68,44,B,11.9223
68,45,B,11.9223
68,46,B,11.9223
68,47,B,11.9223
68,48,B,11.9223
68,49,B,11.9223
68,50,B,11.9223
68,51,B,11.9223
68,52,B,11.9223
68,53,B,11.9223
68,54,B,11.9223
68,55,B,11.9223
68,56,B,11.9223
68,57,B,11.9223
68,58,B,11.9223
68,59,B,11.9223
68,60,B,11.9223
68,61,B,11.9223
68,62,B,11.9223
68,63,B,11.9223
68,64,B,11.9223
68,65,B,11.9223
68,66,B,11.9223
68,67,B,11.9223
68,68,B,11.9223
68,69,B,11.9223
68,70,B,11.9223
68,71,B,11.9223
68,72,B,11.9223
68,73,B,11.9223
68,74,B,11.9223
68,75,B,11.9223
68,76,B,11.9223
68,77,B,11.9223
68,78,B,11.9223
68,79,B,11.9223
68,80,B,11.9223
68,81,B,11.9223
68,82,B,11.9223
68,83,B,11.9223
68,84,B,11.9223
68,85,B,11.9223
68,86,B,11.9223
68,87,B,11.9223
68,88,B,11.9223
68,89,B,11.9223
68,90,B,11.9223
68,91,B,11.9223
68,92,B,11.9223
68,93,B,11.9223
68,94,B,11.9223
68,95,B,11.9223
68,96,B,11.9223
68,97,B,11.9223
68,98,B,11.9223
68,99,B,11.9223
68,100,None,-100.0
69,0,AM,30.457919999999994
69,1,AM,30.065168
69,2,AM,30.065168
69,3,AM,30.065168
69,4,AM,30.065168
69,5,AM,30.065168
69,6,AM,30.065168
69,7,AM,30.065168
69,8,AM,30.065168
69,9,B,14.9145
69,10,AM,15.586051
69,11,B,11.4916
69,12,B,11.4916
69,13,B,11.4916
69,14,B,11.4916
69,15,B,11.4916
69,16,B,11.4916
69,17,B,11.4916
69,18,B,11.4916
69,19,B,11.4916
69,20,B,11.4916
69,21,B,11.4916
69,22,B,11.4916
69,23,B,11.4916
69,24,B,11.4916
69,25,B,11.4916
69,26,B,11.4916
69,27,B,11.4916
69,28,B,11.4916
69,29,B,11.4916
69,30,B,11.4916
69,31,B,11.4916
69,32,B,11.4916
69,33,B,11.4916
69,34,B,11.4916
69,35,B,11.4916
69,36,B,11.4916
69,37,B,11.4916
69,38,B,11.4916
69,39,B,11.4916
69,40,B,11.4916
69,41,B,11.4916
69,42,B,11.4916
69,43,B,11.4916
69,44,B,11.4916
69,45,B,11.4916
69,46,B,11.4916
69,47,B,11.4916
69,48,B,11.4916
69,49,B,11.4916
69,50,B,11.4916
69,51,B,11.4916
69,52,B,11.4916
69,53,B,11.4916
69,54,B,11.4916
69,55,B,11.4916
69,56,B,11.4916
69,57,B,11.4916
69,58,B,11.4916
69,59,B,11.4916
69,60,B,11.4916
69,61,B,11.4916
69,62,B,11.4916
69,63,B,11.4916
69,64,B,11.4916
69,65,B,11.4916
69,66,B,11.4916
69,67,B,11.4916
69,68,B,11.4916
69,69,B,11.4916
69,70,B,11.4916
69,71,B,11.4916
69,72,B,11.4916
69,73,B,11.4916
69,74,B,11.4916
69,75,B,11.4916
69,76,B,11.4916
69,77,B,11.4916
69,78,B,11.4916
69,79,B,11.4916
69,80,B,11.4916
69,81,B,11.4916
69,82,B,11.4916
69,83,B,11.4916
69,84,B,11.4916
69,85,B,11.4916
69,86,B,11.4916
69,87,B,11.4916
69,88,B,11.4916
69,89,B,11.4916
69,90,B,11.4916
69,91,B,11.4916
69,92,B,11.4916
69,93,B,11.4916
69,94,B,11.4916
69,95,B,11.4916
69,96,B,11.4916
69,97,B,11.4916
69,98,B,11.4916
69,99,B,11.4916
69,100,None,-100.0
70,0,AM,29.466664999999995
70,1,AM,29.084647
70,2,AM,29.084647
70,3,AM,29.084647
70,4,AM,29.084647
70,5,AM,29.084647
70,6,AM,29.084647
70,7,AM,29.084647
70,8,AM,29.084647
70,9,AM,29.084647
70,10,AM,14.60553
70,11,B,11.0648
70,12,B,11.0648
70,13,B,11.0648
70,14,B,11.0648
70,15,B,11.0648
70,16,B,11.0648
70,17,B,11.0648
70,18,B,11.0648
70,19,B,11.0648
70,20,B,11.0648
70,21,B,11.0648
70,22,B,11.0648
70,23,B,11.0648
70,24,B,11.0648
70,25,B,11.0648
70,26,B,11.0648
70,27,B,11.0648
70,28,B,11.0648
70,29,B,11.0648
70,30,B,11.0648
70,31,B,11.0648
70,32,B,11.0648
70,33,B,11.0648
70,34,B,11.0648
70,35,B,11.0648
70,36,B,11.0648
70,37,B,11.0648
70,38,B,11.0648
70,39,B,11.0648
70,40,B,11.0648
70,41,B,11.0648
70,42,B,11.0648
70,43,B,11.0648
70,44,B,11.0648
70,45,B,11.0648
70,46,B,11.0648
70,47,B,11.0648
70,48,B,11.0648
70,49,B,11.0648
70,50,B,11.0648
70,51,B,11.0648
70,52,B,11.0648
70,53,B,11.0648
70,54,B,11.0648
70,55,B,11.0648
70,56,B,11.0648
70,57,B,11.0648
70,58,B,11.0648
70,59,B,11.0648
70,60,B,11.0648
70,61,B,11.0648
70,62,B,11.0648
70,63,B,11.0648
70,64,B,11.0648
70,65,B,11.0648
70,66,B,11.0648
70,67,B,11.0648
70,68,B,11.0648
70,69,B,11.0648
70,70,B,11.0648
70,71,B,11.0648
70,72,B,11.0648
70,73,B,11.0648
70,74,B,11.0648
70,75,B,11.0648
70,76,B,11.0648
70,77,B,11.0648
70,78,B,11.0648
70,79,B,11.0648
70,80,B,11.0648
70,81,B,11.0648
70,82,B,11.0648
70,83,B,11.0648
70,84,B,11.0648
70,85,B,11.0648
70,86,B,11.0648
70,87,B,11.0648
70,88,B,11.0648
70,89,B,11.0648
70,90,B,11.0648
70,91,B,11.0648
70,92,B,11.0648
70,93,B,11.0648
70,94,B,11.0648
70,95,B,11.0648
70,96,B,11.0648
70,97,B,11.0648
70,98,B,11.0648
70,99,B,11.0648
70,100,None,-100.0
71,0,AM,28.476202999999995
71,1,AM,28.105517
71,2,AM,28.105517
71,3,AM,28.105517
71,4,AM,28.105517
71,5,AM,28.105517
71,6,AM,28.105517
71,7,AM,28.105517
71,8,AM,28.105517
71,9,AM,28.105517
71,10,B,13.6264
71,11,B,10.64102
71,12,B,10.64102
71,13,B,10.64102
71,14,B,10.64102
71,15,B,10.64102
71,16,B,10.64102
71,17,B,10.64102
71,18,B,10.64102
71,19,B,10.64102
71,20,B,10.64102
71,21,B,10.64102
71,22,B,10.64102
71,23,B,10.64102
71,24,B,10.64102
71,25,B,10.64102
71,26,B,10.64102
71,27,B,10.64102
71,28,B,10.64102
71,29,B,10.64102
71,30,B,10.64102
71,31,B,10.64102
71,32,B,10.64102
71,33,B,10.64102
71,34,B,10.64102
71,35,B,10.64102
71,36,B,10.64102
71,37,B,10.64102
71,38,B,10.64102
71,39,B,10.64102
71,40,B,10.64102
71,41,B,10.64102
71,42,B,10.64102
71,43,B,10.64102
71,44,B,10.64102
71,45,B,10.64102
71,46,B,10.64102
71,47,B,10.64102
71,48,B,10.64102
71,49,B,10.64102
71,50,B,10.64102
71,51,B,10.64102
71,52,B,10.64102
71,53,B,10.64102
71,54,B,10.64102
71,55,B,10.64102
71,56,B,10.64102
71,57,B,10.64102
71,58,B,10.64102
71,59,B,10.64102
71,60,B,10.64102
71,61,B,10.64102
71,62,B,10.64102
71,63,B,10.64102
71,64,B,10.64102
71,65,B,10.64102
71,66,B,10.64102
71,67,B,10.64102
71,68,B,10.64102
71,69,B,10.64102
71,70,B,10.64102
71,71,B,10.64102
71,72,B,10.64102
71,73,B,10.64102
71,74,B,10.64102
71,75,B,10.64102
71,76,B,10.64102
71,77,B,10.64102
71,78,B,10.64102
71,79,B,10.64102
71,80,B,10.64102
71,81,B,10.64102
71,82,B,10.64102
71,83,B,10.64102
71,84,B,10.64102
71,85,B,10.64102
71,86,B,10.64102
71,87,B,10.64102
71,88,B,10.64102
71,89,B,10.64102
71,90,B,10.64102
71,91,B,10.64102
71,92,B,10.64102
71,93,B,10.64102
71,94,B,10.64102
71,95,B,10.64102
71,96,B,10.64102
71,97,B,10.64102
71,98,B,10.64102
71,99,B,10.64102
71,100,None,-100.0
72,0,AM,27.486599999999996
72,1,AM,27.128073
72,2,AM,27.128073
72,3,AM,27.128073
72,4,AM,27.128073
72,5,AM,27.128073
72,6,AM,27.128073
72,7,AM,27.128073
72,8,AM,27.128073
72,9,AM,27.128073
72,10,B,12.996
72,11,B,10.22192
72,12,B,10.22192
72,13,B,10.22192
72,14,B,10.22192
72,15,B,10.22192
72,16,B,10.22192
72,17,B,10.22192
72,18,B,10.22192
72,19,B,10.22192
72,20,B,10.22192
72,21,B,10.22192
72,22,B,10.22192
72,23,B,10.22192
72,24,B,10.22192
72,25,B,10.22192
72,26,B,10.22192
72,27,B,10.22192
72,28,B,10.22192
72,29,B,10.22192
72,30,B,10.22192
72,31,B,10.22192
72,32,B,10.22192
72,33,B,10.22192
72,34,B,10.22192
72,35,B,10.22192
72,36,B,10.22192
72,37,B,10.22192
72,38,B,10.22192
72,39,B,10.22192
72,40,B,10.22192
72,41,B,10.22192
72,42,B,10.22192
72,43,B,10.22192
72,44,B,10.22192
72,45,B,10.22192
72,46,B,10.22192
72,47,B,10.22192
72,48,B,10.22192
72,49,B,10.22192
72,50,B,10.22192
72,51,B,10.22192
72,52,B,10.22192
72,53,B,10.22192
72,54,B,10.22192
72,55,B,10.22192
72,56,B,10.22192
72,57,B,10.22192
72,58,B,10.22192
72,59,B,10.22192
72,60,B,10.22192
72,61,B,10.22192
72,62,B,10.22192
72,63,B,10.22192
72,64,B,10.22192
72,65,B,10.22192
72,66,B,10.22192
72,67,B,10.22192
72,68,B,10.22192
72,69,B,10.22192
72,70,B,10.22192
72,71,B,10.22192
72,72,B,10.22192
72,73,B,10.22192
72,74,B,10.22192
72,75,B,10.22192
72,76,B,10.22192
72,77,B,10.22192
72,78,B,10.22192
72,79,B,10.22192
72,80,B,10.22192
72,81,B,10.22192
72,82,B,10.22192
72,83,B,10.22192
72,84,B,10.22192
72,85,B,10.22192
72,86,B,10.22192
72,87,B,10.22192
72,88,B,10.22192
72,89,B,10.22192
72,90,B,10.22192
72,91,B,10.22192
72,92,B,10.22192
72,93,B,10.22192
72,94,B,10.22192
72,95,B,10.22192
72,96,B,10.22192
72,97,B,10.22192
72,98,B,10.22192
72,99,B,10.22192
72,100,None,-100.0
73,0,AM,26.498053999999996
73,1,AM,26.152607
73,2,AM,26.152607
73,3,AM,26.152607
73,4,AM,26.152607
73,5,AM,26.152607
73,6,AM,26.152607
73,7,AM,26.152607
73,8,AM,26.152607
73,9,AM,26.152607
73,10,AM,26.152607
73,11,B,9.80888
73,12,B,9.80888
73,13,B,9.80888
73,14,B,9.80888
73,15,B,9.80888
73,16,B,9.80888
73,17,B,9.80888
73,18,B,9.80888
73,19,B,9.80888
73,20,B,9.80888
73,21,B,9.80888
73,22,B,9.80888
73,23,B,9.80888
73,24,B,9.80888
73,25,B,9.80888
73,26,B,9.80888
73,27,B,9.80888
73,28,B,9.80888
73,29,B,9.80888
73,30,B,9.80888
73,31,B,9.80888
73,32,B,9.80888
73,33,B,9.80888
73,34,B,9.80888
73,35,B,9.80888
73,36,B,9.80888
73,37,B,9.80888
73,38,B,9.80888
73,39,B,9.80888
73,40,B,9.80888
73,41,B,9.80888
73,42,B,9.80888
73,43,B,9.80888
73,44,B,9.80888
73,45,B,9.80888
73,46,B,9.80888
73,47,B,9.80888
73,48,B,9.80888
73,49,B,9.80888
73,50,B,9.80888
73,51,B,9.80888
73,52,B,9.80888
73,53,B,9.80888
73,54,B,9.80888
73,55,B,9.80888
73,56,B,9.80888
73,57,B,9.80888
73,58,B,9.80888
73,59,B,9.80888
73,60,B,9.80888
73,61,B,9.80888
73,62,B,9.80888
73,63,B,9.80888
73,64,B,9.80888
73,65,B,9.80888
73,66,B,9.80888
73,67,B,9.80888
73,68,B,9.80888
73,69,B,9.80888
73,70,B,9.80888
73,71,B,9.80888
73,72,B,9.80888
73,73,B,9.80888
73,74,B,9.80888
73,75,B,9.80888
73,76,B,9.80888
73,77,B,9.80888
73,78,B,9.80888
73,79,B,9.80888
73,80,B,9.80888
73,81,B,9.80888
73,82,B,9.80888
73,83,B,9.80888
73,84,B,9.80888
73,85,B,9.80888
73,86,B,9.80888
73,87,B,9.80888
73,88,B,9.80888
73,89,B,9.80888
73,90,B,9.80888
73,91,B,9.80888
73,92,B,9.80888
73,93,B,9.80888
73,94,B,9.80888
73,95,B,9.80888
73,96,B,9.80888
73,97,B,9.80888
73,98,B,9.80888
73,99,B,9.80888
73,100,None,-100.0
74,0,AM,25.510696999999997
74,1,AM,25.179242
74,2,AM,25.179242
74,3,AM,25.179242
74,4,AM,25.179242
74,5,AM,25.179242
74,6,AM,25.179242
74,7,AM,25.179242
74,8,AM,25.179242
74,9,AM,25.179242
74,10,AM,25.179242
74,11,B,9.40057
74,12,B,9.40057
74,13,B,9.40057
74,14,B,9.40057
74,15,B,9.40057
74,16,B,9.40057
74,17,B,9.40057
74,18,B,9.40057
74,19,B,9.40057
74,20,B,9.40057
74,21,B,9.40057
74,22,B,9.40057
74,23,B,9.40057
74,24,B,9.40057
74,25,B,9.40057
74,26,B,9.40057
74,27,B,9.40057
74,28,B,9.40057
74,29,B,9.40057
74,30,B,9.40057
74,31,B,9.40057
74,32,B,9.40057
74,33,B,9.40057
74,34,B,9.40057
74,35,B,9.40057
74,36,B,9.40057
74,37,B,9.40057
74,38,B,9.40057
74,39,B,9.40057
74,40,B,9.40057
74,41,B,9.40057
74,42,B,9.40057
74,43,B,9.40057
74,44,B,9.40057
74,45,B,9.40057
74,46,B,9.40057
74,47,B,9.40057
74,48,B,9.40057
74,49,B,9.40057
74,50,B,9.40057
74,51,B,9.40057
74,52,B,9.40057
74,53,B,9.40057
74,54,B,9.40057
74,55,B,9.40057
74,56,B,9.40057
74,57,B,9.40057
74,58,B,9.40057
74,59,B,9.40057
74,60,B,9.40057
74,61,B,9.40057
74,62,B,9.40057
74,63,B,9.40057
74,64,B,9.40057
74,65,B,9.40057
74,66,B,9.40057
74,67,B,9.40057
74,68,B,9.40057
74,69,B,9.40057
74,70,B,9.40057
74,71,B,9.40057
74,72,B,9.40057
74,73,B,9.40057
74,74,B,9.40057
74,75,B,9.40057
74,76,B,9.40057
74,77,B,9.40057
74,78,B,9.40057
74,79,B,9.40057
74,80,B,9.40057
74,81,B,9.40057
74,82,B,9.40057
74,83,B,9.40057
74,84,B,9.40057
74,85,B,9.40057
74,86,B,9.40057
74,87,B,9.40057
74,88,B,9.40057
74,89,B,9.40057
74,90,B,9.40057
74,91,B,9.40057
74,92,B,9.40057
74,93,B,9.40057
74,94,B,9.40057
74,95,B,9.40057
74,96,B,9.40057
74,97,B,9.40057
74,98,B,9.40057
74,99,B,9.40057
74,100,None,-100.0
75,0,AM,24.524418999999998
75,1,AM,24.207969
75,2,AM,24.207969
75,3,AM,24.207969
75,4,AM,24.207969
75,5,AM,24.207969
75,6,AM,24.207969
75,7,AM,24.207969
75,8,AM,24.207969
75,9,AM,24.207969
75,10,AM,24.207969
75,11,B,8.9987
75,12,B,8.9987
75,13,B,8.9987
75,14,B,8.9987
75,15,B,8.9987
75,16,B,8.9987
75,17,B,8.9987
75,18,B,8.9987
75,19,B,8.9987
75,20,B,8.9987
75,21,B,8.9987
75,22,B,8.9987
75,23,B,8.9987
75,24,B,8.9987
75,25,B,8.9987
75,26,B,8.9987
75,27,B,8.9987
75,28,B,8.9987
75,29,B,8.9987
75,30,B,8.9987
75,31,B,8.9987
75,32,B,8.9987
75,33,B,8.9987
75,34,B,8.9987
75,35,B,8.9987
75,36,B,8.9987
75,37,B,8.9987
75,38,B,8.9987
75,39,B,8.9987
75,40,B,8.9987
75,41,B,8.9987
75,42,B,8.9987
75,43,B,8.9987
75,44,B,8.9987
75,45,B,8.9987
75,46,B,8.9987
75,47,B,8.9987
75,48,B,8.9987
75,49,B,8.9987
75,50,B,8.9987
75,51,B,8.9987
75,52,B,8.9987
75,53,B,8.9987
75,54,B,8.9987
75,55,B,8.9987
75,56,B,8.9987
75,57,B,8.9987
75,58,B,8.9987
75,59,B,8.9987
75,60,B,8.9987
75,61,B,8.9987
75,62,B,8.9987
75,63,B,8.9987
75,64,B,8.9987
75,65,B,8.9987
75,66,B,8.9987
75,67,B,8.9987
75,68,B,8.9987
75,69,B,8.9987
75,70,B,8.9987
75,71,B,8.9987
75,72,B,8.9987
75,73,B,8.9987
75,74,B,8.9987
75,75,B,8.9987
75,76,B,8.9987
75,77,B,8.9987
75,78,B,8.9987
75,79,B,8.9987
75,80,B,8.9987
75,81,B,8.9987
75,82,B,8.9987
75,83,B,8.9987
75,84,B,8.9987
75,85,B,8.9987
75,86,B,8.9987
75,87,B,8.9987
75,88,B,8.9987
75,89,B,8.9987
75,90,B,8.9987
75,91,B,8.9987
75,92,B,8.9987
75,93,B,8.9987
75,94,B,8.9987
75,95,B,8.9987
75,96,B,8.9987
75,97,B,8.9987
75,98,B,8.9987
75,99,B,8.9987
75,100,None,-100.0
76,0,AM,23.539693
76,1,AM,23.238812999999997
76,2,AM,23.238812999999997
76,3,AM,23.238812999999997
76,4,AM,23.238812999999997
76,5,AM,23.238812999999997
76,6,AM,23.238812999999997
76,7,AM,23.238812999999997
76,8,AM,23.238812999999997
76,9,AM,23.238812999999997
76,10,AM,23.238812999999997
76,11,B,8.60501
76,12,B,8.60501
76,13,B,8.60501
76,14,B,8.60501
76,15,B,8.60501
76,16,B,8.60501
76,17,B,8.60501
76,18,B,8.60501
76,19,B,8.60501
76,20,B,8.60501
76,21,B,8.60501
76,22,B,8.60501
76,23,B,8.60501
76,24,B,8.60501
76,25,B,8.60501
76,26,B,8.60501
76,27,B,8.60501
76,28,B,8.60501
76,29,B,8.60501
76,30,B,8.60501
76,31,B,8.60501
76,32,B,8.60501
76,33,B,8.60501
76,34,B,8.60501
76,35,B,8.60501
76,36,B,8.60501
76,37,B,8.60501
76,38,B,8.60501
76,39,B,8.60501
76,40,B,8.60501
76,41,B,8.60501
76,42,B,8.60501
76,43,B,8.60501
76,44,B,8.60501
76,45,B,8.60501
76,46,B,8.60501
76,47,B,8.60501
76,48,B,8.60501
76,49,B,8.60501
76,50,B,8.60501
76,51,B,8.60501
76,52,B,8.60501
76,53,B,8.60501
76,54,B,8.60501
76,55,B,8.60501
76,56,B,8.60501
76,57,B,8.60501
76,58,B,8.60501
76,59,B,8.60501
76,60,B,8.60501
76,61,B,8.60501
76,62,B,8.60501
76,63,B,8.60501
76,64,B,8.60501
76,65,B,8.60501
76,66,B,8.60501
76,67,B,8.60501
76,68,B,8.60501
76,69,B,8.60501
76,70,B,8.60501
76,71,B,8.60501
76,72,B,8.60501
76,73,B,8.60501
76,74,B,8.60501
76,75,B,8.60501
76,76,B,8.60501
76,77,B,8.60501
76,78,B,8.60501
76,79,B,8.60501
76,80,B,8.60501
76,81,B,8.60501
76,82,B,8.60501
76,83,B,8.60501
76,84,B,8.60501
76,85,B,8.60501
76,86,B,8.60501
76,87,B,8.60501
76,88,B,8.60501
76,89,B,8.60501
76,90,B,8.60501
76,91,B,8.60501
76,92,B,8.60501
76,93,B,8.60501
76,94,B,8.60501
76,95,B,8.60501
76,96,B,8.60501
76,97,B,8.60501
76,98,B,8.60501
76,99,B,8.60501
76,100,None,-100.0
77,0,AM,22.556595
77,1,AM,22.271798999999998
77,2,AM,22.271798999999998
77,3,AM,22.271798999999998
77,4,AM,22.271798999999998
77,5,AM,22.271798999999998
77,6,AM,22.271798999999998
77,7,AM,22.271798999999998
77,8,AM,22.271798999999998
77,9,AM,22.271798999999998
77,10,AM,22.271798999999998
77,11,B,8.2158
77,12,B,8.2158
77,13,B,8.2158
77,14,B,8.2158
77,15,B,8.2158
77,16,B,8.2158
77,17,B,8.2158
77,18,B,8.2158
77,19,B,8.2158
77,20,B,8.2158
77,21,B,8.2158
77,22,B,8.2158
77,23,B,8.2158
77,24,B,8.2158
77,25,B,8.2158
77,26,B,8.2158
77,27,B,8.2158
77,28,B,8.2158
77,29,B,8.2158
77,30,B,8.2158
77,31,B,8.2158
77,32,B,8.2158
77,33,B,8.2158
77,34,B,8.2158
77,35,B,8.2158
77,36,B,8.2158
77,37,B,8.2158
77,38,B,8.2158
77,39,B,8.2158
77,40,B,8.2158
77,41,B,8.2158
77,42,B,8.2158
77,43,B,8.2158
77,44,B,8.2158
77,45,B,8.2158
77,46,B,8.2158
77,47,B,8.2158
77,48,B,8.2158
77,49,B,8.2158
77,50,B,8.2158
77,51,B,8.2158
77,52,B,8.2158
77,53,B,8.2158
77,54,B,8.2158
77,55,B,8.2158
77,56,B,8.2158
77,57,B,8.2158
77,58,B,8.2158
77,59,B,8.2158
77,60,B,8.2158
77,61,B,8.2158
77,62,B,8.2158
77,63,B,8.2158
77,64,B,8.2158
77,65,B,8.2158
77,66,B,8.2158
77,67,B,8.2158
77,68,B,8.2158
77,69,B,8.2158
77,70,B,8.2158
77,71,B,8.2158
77,72,B,8.2158
77,73,B,8.2158
77,74,B,8.2158
77,75,B,8.2158
77,76,B,8.2158
77,77,B,8.2158
77,78,B,8.2158
77,79,B,8.2158
77,80,B,8.2158
77,81,B,8.2158
77,82,B,8.2158
77,83,B,8.2158
77,84,B,8.2158
77,85,B,8.2158
77,86,B,8.2158
77,87,B,8.2158
