Time Step,State,Action,Q-Value
51,99,AM,2.9600981781762528
51,99,B,19.165199999999984
51,100,AM,-9.701595134318653
51,100,B,19.165199999999984
52,0,AM,0.0
52,0,B,0.0
52,1,AM,1.0
52,1,B,0.0
52,2,AM,1.0
52,2,B,0.0
52,3,AM,1.0
52,3,B,0.0
52,4,AM,1.0
52,4,B,0.0
52,5,AM,1.0
52,5,B,0.0
52,6,AM,1.0
52,6,B,0.0
52,7,AM,1.0
52,7,B,0.0
52,8,AM,1.0
52,8,B,0.0
52,9,AM,0.0
52,9,B,1.0
52,10,AM,0.0
52,10,B,1.0
52,11,AM,0.0
52,11,B,1.0
52,12,AM,0.0
52,12,B,1.0
52,13,AM,0.0
52,13,B,1.0
52,14,AM,0.0
52,14,B,1.0
52,15,AM,0.0
52,15,B,1.0
52,16,AM,0.0
52,16,B,1.0
52,17,AM,0.0
52,17,B,1.0
52,18,AM,0.0
52,18,B,1.0
52,19,AM,0.0
52,19,B,1.0
52,20,AM,0.0
52,20,B,1.0
52,21,AM,0.0
52,21,B,1.0
52,22,AM,0.0
52,22,B,1.0
52,23,AM,0.0
52,23,B,1.0
52,24,AM,0.0
52,24,B,1.0
52,25,AM,0.0
52,25,B,1.0
52,26,AM,0.0
52,26,B,1.0
52,27,AM,0.0
52,27,B,1.0
52,28,AM,0.0
52,28,B,1.0
52,29,AM,0.0
52,29,B,1.0
52,30,AM,0.0
52,30,B,1.0
52,31,AM,0.0
52,31,B,1.0
52,32,AM,0.0
52,32,B,1.0
52,33,AM,0.0
52,33,B,1.0
52,34,AM,0.0
52,34,B,1.0
52,35,AM,0.0
52,35,B,1.0
52,36,AM,0.0
52,36,B,1.0
52,37,AM,0.0
52,37,B,1.0
52,38,AM,0.0
52,38,B,1.0
52,39,AM,0.0
52,39,B,1.0
52,40,AM,0.0
52,40,B,1.0
52,41,AM,0.0
52,41,B,1.0
52,42,AM,0.0
52,42,B,1.0
52,43,AM,0.0
52,43,B,1.0
52,44,AM,0.0
52,44,B,1.0
52,45,AM,0.0
52,45,B,1.0
52,46,AM,0.0
52,46,B,1.0
52,47,AM,0.0
52,47,B,1.0
52,48,AM,0.0
52,48,B,1.0
52,49,AM,0.0
52,49,B,1.0
52,50,AM,0.0
52,50,B,1.0
52,51,AM,0.0
52,51,B,1.0
52,52,AM,0.0
52,52,B,1.0
52,53,AM,0.0
52,53,B,1.0
52,54,AM,0.0
52,54,B,1.0
52,55,AM,0.0
52,55,B,1.0
52,56,AM,0.0
52,56,B,1.0
52,57,AM,0.0
52,57,B,1.0
52,58,AM,0.0
52,58,B,1.0
52,59,AM,0.0
52,59,B,1.0
52,60,AM,0.0
52,60,B,1.0
52,61,AM,0.0
52,61,B,1.0
52,62,AM,0.0
52,62,B,1.0
52,63,AM,0.0
52,63,B,1.0
52,64,AM,0.0
52,64,B,1.0
52,65,AM,0.0
52,65,B,1.0
52,66,AM,0.0
52,66,B,1.0
52,67,AM,0.0
52,67,B,1.0
52,68,AM,0.0
52,68,B,1.0
52,69,AM,0.0
52,69,B,1.0
52,70,AM,0.0
52,70,B,1.0
52,71,AM,0.0
52,71,B,1.0
52,72,AM,0.0
52,72,B,1.0
52,73,AM,0.0
52,73,B,1.0
52,74,AM,0.0
52,74,B,1.0
52,75,AM,0.0
52,75,B,1.0
52,76,AM,0.0
52,76,B,1.0
52,77,AM,0.0
52,77,B,1.0
52,78,AM,0.0
52,78,B,1.0
52,79,AM,0.0
52,79,B,1.0
52,80,AM,0.0
52,80,B,1.0
52,81,AM,0.0
52,81,B,1.0
52,82,AM,0.0
52,82,B,1.0
52,83,AM,0.0
52,83,B,1.0
52,84,AM,0.0
52,84,B,1.0
52,85,AM,0.0
52,85,B,1.0
52,86,AM,0.0
52,86,B,1.0
52,87,AM,0.0
52,87,B,1.0
52,88,AM,0.0
52,88,B,1.0
52,89,AM,0.0
52,89,B,1.0
52,90,AM,0.0
52,90,B,1.0
52,91,AM,0.0
52,91,B,1.0
52,92,AM,0.0
52,92,B,1.0
52,93,AM,0.0
52,93,B,1.0
52,94,AM,0.0
52,94,B,1.0
52,95,AM,0.0
52,95,B,1.0
52,96,AM,0.0
52,96,B,5.787486000000001
52,97,AM,0.0
52,97,B,13.122222009474061
52,98,AM,1.1041867840226907
52,98,B,18.622452696902215
52,99,AM,-0.9359131808756476
52,99,B,18.665999999999983
52,100,AM,-9.270587409025934
52,100,B,18.665999999999983
53,0,AM,0.0
53,0,B,0.0
53,1,AM,1.0
53,1,B,0.0
53,2,AM,1.0
53,2,B,0.0
53,3,AM,1.0
53,3,B,0.0
53,4,AM,1.0
53,4,B,0.0
53,5,AM,1.0
53,5,B,0.0
53,6,AM,1.0
53,6,B,0.0
53,7,AM,1.0
53,7,B,0.0
53,8,AM,1.0
53,8,B,0.0
53,9,AM,0.0
53,9,B,1.0
53,10,AM,0.0
53,10,B,1.0
53,11,AM,0.0
53,11,B,1.0
53,12,AM,0.0
53,12,B,1.0
53,13,AM,0.0
53,13,B,1.0
53,14,AM,0.0
53,14,B,1.0
53,15,AM,0.0
53,15,B,1.0
53,16,AM,0.0
53,16,B,1.0
53,17,AM,0.0
53,17,B,1.0
53,18,AM,0.0
53,18,B,1.0
53,19,AM,0.0
53,19,B,1.0
53,20,AM,0.0
53,20,B,1.0
53,21,AM,0.0
53,21,B,1.0
53,22,AM,0.0
53,22,B,1.0
53,23,AM,0.0
53,23,B,1.0
53,24,AM,0.0
53,24,B,1.0
53,25,AM,0.0
53,25,B,1.0
53,26,AM,0.0
53,26,B,1.0
53,27,AM,0.0
53,27,B,1.0
53,28,AM,0.0
53,28,B,1.0
53,29,AM,0.0
53,29,B,1.0
53,30,AM,0.0
53,30,B,1.0
53,31,AM,0.0
53,31,B,1.0
53,32,AM,0.0
53,32,B,1.0
53,33,AM,0.0
53,33,B,1.0
53,34,AM,0.0
53,34,B,1.0
53,35,AM,0.0
53,35,B,1.0
53,36,AM,0.0
53,36,B,1.0
53,37,AM,0.0
53,37,B,1.0
53,38,AM,0.0
53,38,B,1.0
53,39,AM,0.0
53,39,B,1.0
53,40,AM,0.0
53,40,B,1.0
53,41,AM,0.0
53,41,B,1.0
53,42,AM,0.0
53,42,B,1.0
53,43,AM,0.0
53,43,B,1.0
53,44,AM,0.0
53,44,B,1.0
53,45,AM,0.0
53,45,B,1.0
53,46,AM,0.0
53,46,B,1.0
53,47,AM,0.0
53,47,B,1.0
53,48,AM,0.0
53,48,B,1.0
53,49,AM,0.0
53,49,B,1.0
53,50,AM,0.0
53,50,B,1.0
53,51,AM,0.0
53,51,B,1.0
53,52,AM,0.0
53,52,B,1.0
53,53,AM,0.0
53,53,B,1.0
53,54,AM,0.0
53,54,B,1.0
53,55,AM,0.0
53,55,B,1.0
53,56,AM,0.0
53,56,B,1.0
53,57,AM,0.0
53,57,B,1.0
53,58,AM,0.0
53,58,B,1.0
53,59,AM,0.0
53,59,B,1.0
53,60,AM,0.0
53,60,B,1.0
53,61,AM,0.0
53,61,B,1.0
53,62,AM,0.0
53,62,B,1.0
53,63,AM,0.0
53,63,B,1.0
53,64,AM,0.0
53,64,B,1.0
53,65,AM,0.0
53,65,B,1.0
53,66,AM,0.0
53,66,B,1.0
53,67,AM,0.0
53,67,B,1.0
53,68,AM,0.0
53,68,B,1.0
53,69,AM,0.0
53,69,B,1.0
53,70,AM,0.0
53,70,B,1.0
53,71,AM,0.0
53,71,B,1.0
53,72,AM,0.0
53,72,B,1.0
53,73,AM,0.0
53,73,B,1.0
53,74,AM,0.0
53,74,B,1.0
53,75,AM,0.0
53,75,B,1.0
53,76,AM,0.0
53,76,B,1.0
53,77,AM,0.0
53,77,B,1.0
53,78,AM,0.0
53,78,B,1.0
53,79,AM,0.0
53,79,B,1.0
53,80,AM,0.0
53,80,B,1.0
53,81,AM,0.0
53,81,B,1.0
53,82,AM,0.0
53,82,B,1.0
53,83,AM,0.0
53,83,B,1.0
53,84,AM,0.0
53,84,B,1.0
53,85,AM,0.0
53,85,B,1.0
53,86,AM,0.0
53,86,B,1.0
53,87,AM,0.0
53,87,B,1.0
53,88,AM,0.0
53,88,B,1.0
53,89,AM,0.0
53,89,B,1.0
53,90,AM,0.0
53,90,B,1.0
53,91,AM,0.0
53,91,B,1.0
53,92,AM,0.0
53,92,B,1.0
53,93,AM,0.0
53,93,B,1.0
53,94,AM,0.0
53,94,B,1.0
53,95,AM,0.0
53,95,B,1.0
53,96,AM,0.0
53,96,B,1.0
53,97,AM,0.0
53,97,B,9.957068353590001
53,98,AM,-0.2875813024660847
53,98,B,17.983900575673903
53,99,AM,-7.350897383219597
53,99,B,18.168899999999987
53,100,AM,-7.912891930652325
53,100,B,18.168899999999987
54,0,AM,0.0
54,0,B,0.0
54,1,AM,1.0
54,1,B,0.0
54,2,AM,1.0
54,2,B,0.0
54,3,AM,1.0
54,3,B,0.0
54,4,AM,1.0
54,4,B,0.0
54,5,AM,1.0
54,5,B,0.0
54,6,AM,1.0
54,6,B,0.0
54,7,AM,1.0
54,7,B,0.0
54,8,AM,1.0
54,8,B,0.0
54,9,AM,0.0
54,9,B,1.0
54,10,AM,0.0
54,10,B,1.0
54,11,AM,0.0
54,11,B,1.0
54,12,AM,0.0
54,12,B,1.0
54,13,AM,0.0
54,13,B,1.0
54,14,AM,0.0
54,14,B,1.0
54,15,AM,0.0
54,15,B,1.0
54,16,AM,0.0
54,16,B,1.0
54,17,AM,0.0
54,17,B,1.0
54,18,AM,0.0
54,18,B,1.0
54,19,AM,0.0
54,19,B,1.0
54,20,AM,0.0
54,20,B,1.0
54,21,AM,0.0
54,21,B,1.0
54,22,AM,0.0
54,22,B,1.0
54,23,AM,0.0
54,23,B,1.0
54,24,AM,0.0
54,24,B,1.0
54,25,AM,0.0
54,25,B,1.0
54,26,AM,0.0
54,26,B,1.0
54,27,AM,0.0
54,27,B,1.0
54,28,AM,0.0
54,28,B,1.0
54,29,AM,0.0
54,29,B,1.0
54,30,AM,0.0
54,30,B,1.0
54,31,AM,0.0
54,31,B,1.0
54,32,AM,0.0
54,32,B,1.0
54,33,AM,0.0
54,33,B,1.0
54,34,AM,0.0
54,34,B,1.0
54,35,AM,0.0
54,35,B,1.0
54,36,AM,0.0
54,36,B,1.0
54,37,AM,0.0
54,37,B,1.0
54,38,AM,0.0
54,38,B,1.0
54,39,AM,0.0
54,39,B,1.0
54,40,AM,0.0
54,40,B,1.0
54,41,AM,0.0
54,41,B,1.0
54,42,AM,0.0
54,42,B,1.0
54,43,AM,0.0
54,43,B,1.0
54,44,AM,0.0
54,44,B,1.0
54,45,AM,0.0
54,45,B,1.0
54,46,AM,0.0
54,46,B,1.0
54,47,AM,0.0
54,47,B,1.0
54,48,AM,0.0
54,48,B,1.0
54,49,AM,0.0
54,49,B,1.0
54,50,AM,0.0
54,50,B,1.0
54,51,AM,0.0
54,51,B,1.0
54,52,AM,0.0
54,52,B,1.0
54,53,AM,0.0
54,53,B,1.0
54,54,AM,0.0
54,54,B,1.0
54,55,AM,0.0
54,55,B,1.0
54,56,AM,0.0
54,56,B,1.0
54,57,AM,0.0
54,57,B,1.0
54,58,AM,0.0
54,58,B,1.0
54,59,AM,0.0
54,59,B,1.0
54,60,AM,0.0
54,60,B,1.0
54,61,AM,0.0
54,61,B,1.0
54,62,AM,0.0
54,62,B,1.0
54,63,AM,0.0
54,63,B,1.0
54,64,AM,0.0
54,64,B,1.0
54,65,AM,0.0
54,65,B,1.0
54,66,AM,0.0
54,66,B,1.0
54,67,AM,0.0
54,67,B,1.0
54,68,AM,0.0
54,68,B,1.0
54,69,AM,0.0
54,69,B,1.0
54,70,AM,0.0
54,70,B,1.0
54,71,AM,0.0
54,71,B,1.0
54,72,AM,0.0
54,72,B,1.0
54,73,AM,0.0
54,73,B,1.0
54,74,AM,0.0
54,74,B,1.0
54,75,AM,0.0
54,75,B,1.0
54,76,AM,0.0
54,76,B,1.0
54,77,AM,0.0
54,77,B,1.0
54,78,AM,0.0
54,78,B,1.0
54,79,AM,0.0
54,79,B,1.0
54,80,AM,0.0
54,80,B,1.0
54,81,AM,0.0
54,81,B,1.0
54,82,AM,0.0
54,82,B,1.0
54,83,AM,0.0
54,83,B,1.0
54,84,AM,0.0
54,84,B,1.0
54,85,AM,0.0
54,85,B,1.0
54,86,AM,0.0
54,86,B,1.0
54,87,AM,0.0
54,87,B,1.0
54,88,AM,0.0
54,88,B,1.0
54,89,AM,0.0
54,89,B,1.0
54,90,AM,0.0
54,90,B,1.0
54,91,AM,0.0
54,91,B,1.0
54,92,AM,0.0
54,92,B,1.0
54,93,AM,0.0
54,93,B,1.0
54,94,AM,0.0
54,94,B,1.0
54,95,AM,0.0
54,95,B,1.0
54,96,AM,0.0
54,96,B,1.0
54,97,AM,0.0
54,97,B,5.518816600000001
54,98,AM,2.20792079891275
54,98,B,17.55671640593693
54,99,AM,-2.0284894193908642
54,99,B,17.674599999999984
54,100,AM,-9.999999234910744
54,100,B,17.674599999999984
55,0,AM,0.0
55,0,B,0.0
55,1,AM,1.0
55,1,B,0.0
55,2,AM,1.0
55,2,B,0.0
55,3,AM,1.0
55,3,B,0.0
55,4,AM,1.0
55,4,B,0.0
55,5,AM,1.0
55,5,B,0.0
55,6,AM,1.0
55,6,B,0.0
55,7,AM,1.0
55,7,B,0.0
55,8,AM,1.0
55,8,B,0.0
55,9,AM,0.0
55,9,B,1.0
55,10,AM,0.0
55,10,B,1.0
55,11,AM,0.0
55,11,B,1.0
55,12,AM,0.0
55,12,B,1.0
55,13,AM,0.0
55,13,B,1.0
55,14,AM,0.0
55,14,B,1.0
55,15,AM,0.0
55,15,B,1.0
55,16,AM,0.0
55,16,B,1.0
55,17,AM,0.0
55,17,B,1.0
55,18,AM,0.0
55,18,B,1.0
55,19,AM,0.0
55,19,B,1.0
55,20,AM,0.0
55,20,B,1.0
55,21,AM,0.0
55,21,B,1.0
55,22,AM,0.0
55,22,B,1.0
55,23,AM,0.0
55,23,B,1.0
55,24,AM,0.0
55,24,B,1.0
55,25,AM,0.0
55,25,B,1.0
55,26,AM,0.0
55,26,B,1.0
55,27,AM,0.0
55,27,B,1.0
55,28,AM,0.0
55,28,B,1.0
55,29,AM,0.0
55,29,B,1.0
55,30,AM,0.0
55,30,B,1.0
55,31,AM,0.0
55,31,B,1.0
55,32,AM,0.0
55,32,B,1.0
55,33,AM,0.0
55,33,B,1.0
55,34,AM,0.0
55,34,B,1.0
55,35,AM,0.0
55,35,B,1.0
55,36,AM,0.0
55,36,B,1.0
55,37,AM,0.0
55,37,B,1.0
55,38,AM,0.0
55,38,B,1.0
55,39,AM,0.0
55,39,B,1.0
55,40,AM,0.0
55,40,B,1.0
55,41,AM,0.0
55,41,B,1.0
55,42,AM,0.0
55,42,B,1.0
55,43,AM,0.0
55,43,B,1.0
55,44,AM,0.0
55,44,B,1.0
55,45,AM,0.0
55,45,B,1.0
55,46,AM,0.0
55,46,B,1.0
55,47,AM,0.0
55,47,B,1.0
55,48,AM,0.0
55,48,B,1.0
55,49,AM,0.0
55,49,B,1.0
55,50,AM,0.0
55,50,B,1.0
55,51,AM,0.0
55,51,B,1.0
55,52,AM,0.0
55,52,B,1.0
55,53,AM,0.0
55,53,B,1.0
55,54,AM,0.0
55,54,B,1.0
55,55,AM,0.0
55,55,B,1.0
55,56,AM,0.0
55,56,B,1.0
55,57,AM,0.0
55,57,B,1.0
55,58,AM,0.0
55,58,B,1.0
55,59,AM,0.0
55,59,B,1.0
55,60,AM,0.0
55,60,B,1.0
55,61,AM,0.0
55,61,B,1.0
55,62,AM,0.0
55,62,B,1.0
55,63,AM,0.0
55,63,B,1.0
55,64,AM,0.0
55,64,B,1.0
55,65,AM,0.0
55,65,B,1.0
55,66,AM,0.0
55,66,B,1.0
55,67,AM,0.0
55,67,B,1.0
55,68,AM,0.0
55,68,B,1.0
55,69,AM,0.0
55,69,B,1.0
55,70,AM,0.0
55,70,B,1.0
55,71,AM,0.0
55,71,B,1.0
55,72,AM,0.0
55,72,B,1.0
55,73,AM,0.0
55,73,B,1.0
55,74,AM,0.0
55,74,B,1.0
55,75,AM,0.0
55,75,B,1.0
55,76,AM,0.0
55,76,B,1.0
55,77,AM,0.0
55,77,B,1.0
55,78,AM,0.0
55,78,B,1.0
55,79,AM,0.0
55,79,B,1.0
55,80,AM,0.0
55,80,B,1.0
55,81,AM,0.0
55,81,B,1.0
55,82,AM,0.0
55,82,B,1.0
55,83,AM,0.0
55,83,B,1.0
55,84,AM,0.0
55,84,B,1.0
55,85,AM,0.0
55,85,B,1.0
55,86,AM,0.0
55,86,B,1.0
55,87,AM,0.0
55,87,B,1.0
55,88,AM,0.0
55,88,B,1.0
55,89,AM,0.0
55,89,B,1.0
55,90,AM,0.0
55,90,B,1.0
55,91,AM,0.0
55,91,B,1.0
55,92,AM,0.0
55,92,B,1.0
55,93,AM,0.0
55,93,B,1.0
55,94,AM,0.0
55,94,B,1.0
55,95,AM,0.0
55,95,B,1.0
55,96,AM,0.0
55,96,B,2.6182
55,97,AM,0.1841046
55,97,B,4.07458
55,98,AM,0.7410955279237645
55,98,B,16.988260759315782
55,99,AM,-3.0617188697378683
55,99,B,17.18199999999998
55,100,AM,-9.999586378442084
55,100,B,17.18199999999998
56,0,AM,0.0
56,0,B,0.0
56,1,AM,1.0
56,1,B,0.0
56,2,AM,1.0
56,2,B,0.0
56,3,AM,1.0
56,3,B,0.0
56,4,AM,1.0
56,4,B,0.0
56,5,AM,1.0
56,5,B,0.0
56,6,AM,1.0
56,6,B,0.0
56,7,AM,1.0
56,7,B,0.0
56,8,AM,1.0
56,8,B,0.0
56,9,AM,0.0
56,9,B,1.0
56,10,AM,0.0
56,10,B,1.0
56,11,AM,0.0
56,11,B,1.0
56,12,AM,0.0
56,12,B,1.0
56,13,AM,0.0
56,13,B,1.0
56,14,AM,0.0
56,14,B,1.0
56,15,AM,0.0
56,15,B,1.0
56,16,AM,0.0
56,16,B,1.0
56,17,AM,0.0
56,17,B,1.0
56,18,AM,0.0
56,18,B,1.0
56,19,AM,0.0
56,19,B,1.0
56,20,AM,0.0
56,20,B,1.0
56,21,AM,0.0
56,21,B,1.0
56,22,AM,0.0
56,22,B,1.0
56,23,AM,0.0
56,23,B,1.0
56,24,AM,0.0
56,24,B,1.0
56,25,AM,0.0
56,25,B,1.0
56,26,AM,0.0
56,26,B,1.0
56,27,AM,0.0
56,27,B,1.0
56,28,AM,0.0
56,28,B,1.0
56,29,AM,0.0
56,29,B,1.0
56,30,AM,0.0
56,30,B,1.0
56,31,AM,0.0
56,31,B,1.0
56,32,AM,0.0
56,32,B,1.0
56,33,AM,0.0
56,33,B,1.0
56,34,AM,0.0
56,34,B,1.0
56,35,AM,0.0
56,35,B,1.0
56,36,AM,0.0
56,36,B,1.0
56,37,AM,0.0
56,37,B,1.0
56,38,AM,0.0
56,38,B,1.0
56,39,AM,0.0
56,39,B,1.0
56,40,AM,0.0
56,40,B,1.0
56,41,AM,0.0
56,41,B,1.0
56,42,AM,0.0
56,42,B,1.0
56,43,AM,0.0
56,43,B,1.0
56,44,AM,0.0
56,44,B,1.0
56,45,AM,0.0
56,45,B,1.0
56,46,AM,0.0
56,46,B,1.0
56,47,AM,0.0
56,47,B,1.0
56,48,AM,0.0
56,48,B,1.0
56,49,AM,0.0
56,49,B,1.0
56,50,AM,0.0
56,50,B,1.0
56,51,AM,0.0
56,51,B,1.0
56,52,AM,0.0
56,52,B,1.0
56,53,AM,0.0
56,53,B,1.0
56,54,AM,0.0
56,54,B,1.0
56,55,AM,0.0
56,55,B,1.0
56,56,AM,0.0
56,56,B,1.0
56,57,AM,0.0
56,57,B,1.0
56,58,AM,0.0
56,58,B,1.0
56,59,AM,0.0
56,59,B,1.0
56,60,AM,0.0
56,60,B,1.0
56,61,AM,0.0
56,61,B,1.0
56,62,AM,0.0
56,62,B,1.0
56,63,AM,0.0
56,63,B,1.0
56,64,AM,0.0
56,64,B,1.0
56,65,AM,0.0
56,65,B,1.0
56,66,AM,0.0
56,66,B,1.0
56,67,AM,0.0
56,67,B,1.0
56,68,AM,0.0
56,68,B,1.0
56,69,AM,0.0
56,69,B,1.0
56,70,AM,0.0
56,70,B,1.0
56,71,AM,0.0
56,71,B,1.0
56,72,AM,0.0
56,72,B,1.0
56,73,AM,0.0
56,73,B,1.0
56,74,AM,0.0
56,74,B,1.0
56,75,AM,0.0
56,75,B,1.0
56,76,AM,0.0
56,76,B,1.0
56,77,AM,0.0
56,77,B,1.0
56,78,AM,0.0
56,78,B,1.0
56,79,AM,0.0
56,79,B,1.0
56,80,AM,0.0
56,80,B,1.0
56,81,AM,0.0
56,81,B,1.0
56,82,AM,0.0
56,82,B,1.0
56,83,AM,0.0
56,83,B,1.0
56,84,AM,0.0
56,84,B,1.0
56,85,AM,0.0
56,85,B,1.0
56,86,AM,0.0
56,86,B,1.0
56,87,AM,0.0
56,87,B,1.0
56,88,AM,0.0
56,88,B,1.0
56,89,AM,0.0
56,89,B,1.0
56,90,AM,0.0
56,90,B,1.0
56,91,AM,0.0
56,91,B,1.0
56,92,AM,0.0
56,92,B,1.0
56,93,AM,0.0
56,93,B,1.0
56,94,AM,0.0
56,94,B,1.0
56,95,AM,0.0
56,95,B,1.0
56,96,AM,0.0
56,96,B,2.5692399999999997
56,97,AM,0.0
56,97,B,7.426194723999999
56,98,AM,-2.9490208207824247
56,98,B,16.504522502749165
56,99,AM,-4.701366203456957
56,99,B,16.692399999999985
56,100,AM,-9.99670025510655
56,100,B,16.692399999999985
57,0,AM,0.0
57,0,B,0.0
57,1,AM,1.0
57,1,B,0.0
57,2,AM,1.0
57,2,B,0.0
57,3,AM,1.0
57,3,B,0.0
57,4,AM,1.0
57,4,B,0.0
57,5,AM,1.0
57,5,B,0.0
57,6,AM,1.0
57,6,B,0.0
57,7,AM,1.0
57,7,B,0.0
57,8,AM,1.0
57,8,B,0.0
57,9,AM,0.0
57,9,B,1.0
57,10,AM,0.0
57,10,B,1.0
57,11,AM,0.0
57,11,B,1.0
57,12,AM,0.0
57,12,B,1.0
57,13,AM,0.0
57,13,B,1.0
57,14,AM,0.0
57,14,B,1.0
57,15,AM,0.0
57,15,B,1.0
57,16,AM,0.0
57,16,B,1.0
57,17,AM,0.0
57,17,B,1.0
57,18,AM,0.0
57,18,B,1.0
57,19,AM,0.0
57,19,B,1.0
57,20,AM,0.0
57,20,B,1.0
57,21,AM,0.0
57,21,B,1.0
57,22,AM,0.0
57,22,B,1.0
57,23,AM,0.0
57,23,B,1.0
57,24,AM,0.0
57,24,B,1.0
57,25,AM,0.0
57,25,B,1.0
57,26,AM,0.0
57,26,B,1.0
57,27,AM,0.0
57,27,B,1.0
57,28,AM,0.0
57,28,B,1.0
57,29,AM,0.0
57,29,B,1.0
57,30,AM,0.0
57,30,B,1.0
57,31,AM,0.0
57,31,B,1.0
57,32,AM,0.0
57,32,B,1.0
57,33,AM,0.0
57,33,B,1.0
57,34,AM,0.0
57,34,B,1.0
57,35,AM,0.0
57,35,B,1.0
57,36,AM,0.0
57,36,B,1.0
57,37,AM,0.0
57,37,B,1.0
57,38,AM,0.0
57,38,B,1.0
57,39,AM,0.0
57,39,B,1.0
57,40,AM,0.0
57,40,B,1.0
57,41,AM,0.0
57,41,B,1.0
57,42,AM,0.0
57,42,B,1.0
57,43,AM,0.0
57,43,B,1.0
57,44,AM,0.0
57,44,B,1.0
57,45,AM,0.0
57,45,B,1.0
57,46,AM,0.0
57,46,B,1.0
57,47,AM,0.0
57,47,B,1.0
57,48,AM,0.0
57,48,B,1.0
57,49,AM,0.0
57,49,B,1.0
57,50,AM,0.0
57,50,B,1.0
57,51,AM,0.0
57,51,B,1.0
57,52,AM,0.0
57,52,B,1.0
57,53,AM,0.0
57,53,B,1.0
57,54,AM,0.0
57,54,B,1.0
57,55,AM,0.0
57,55,B,1.0
57,56,AM,0.0
57,56,B,1.0
57,57,AM,0.0
57,57,B,1.0
57,58,AM,0.0
57,58,B,1.0
57,59,AM,0.0
57,59,B,1.0
57,60,AM,0.0
57,60,B,1.0
57,61,AM,0.0
57,61,B,1.0
57,62,AM,0.0
57,62,B,1.0
57,63,AM,0.0
57,63,B,1.0
57,64,AM,0.0
57,64,B,1.0
57,65,AM,0.0
57,65,B,1.0
57,66,AM,0.0
57,66,B,1.0
57,67,AM,0.0
57,67,B,1.0
57,68,AM,0.0
57,68,B,1.0
57,69,AM,0.0
57,69,B,1.0
57,70,AM,0.0
57,70,B,1.0
57,71,AM,0.0
57,71,B,1.0
57,72,AM,0.0
57,72,B,1.0
57,73,AM,0.0
57,73,B,1.0
57,74,AM,0.0
57,74,B,1.0
57,75,AM,0.0
57,75,B,1.0
57,76,AM,0.0
57,76,B,1.0
57,77,AM,0.0
57,77,B,1.0
57,78,AM,0.0
57,78,B,1.0
57,79,AM,0.0
57,79,B,1.0
57,80,AM,0.0
57,80,B,1.0
57,81,AM,0.0
57,81,B,1.0
57,82,AM,0.0
57,82,B,1.0
57,83,AM,0.0
57,83,B,1.0
57,84,AM,0.0
57,84,B,1.0
57,85,AM,0.0
57,85,B,1.0
57,86,AM,0.0
57,86,B,1.0
57,87,AM,0.0
57,87,B,1.0
57,88,AM,0.0
57,88,B,1.0
57,89,AM,1.2061318258132714
57,89,B,1.0
57,90,AM,0.0
57,90,B,1.0
57,91,AM,0.0
57,91,B,1.0
57,92,AM,0.0
57,92,B,1.0
57,93,AM,0.0
57,93,B,1.0
57,94,AM,0.0
57,94,B,1.0
57,95,AM,0.0
57,95,B,1.0
57,96,AM,1.5091639189858634
57,96,B,1.0
57,97,AM,1.674965759999929
57,97,B,3.8892920000000006
57,98,AM,-2.7123826713704733
57,98,B,13.924340899965594
57,99,AM,-2.981553558696578
57,99,B,16.206799999999987
57,100,AM,-9.999405012181828
57,100,B,16.206799999999987
58,0,AM,0.0
58,0,B,0.0
58,1,AM,1.0
58,1,B,0.0
58,2,AM,1.0
58,2,B,0.0
58,3,AM,1.0
58,3,B,0.0
58,4,AM,1.0
58,4,B,0.0
58,5,AM,1.0
58,5,B,0.0
58,6,AM,1.0
58,6,B,0.0
58,7,AM,1.0
58,7,B,0.0
58,8,AM,1.0
58,8,B,0.0
58,9,AM,0.0
58,9,B,1.0
58,10,AM,0.0
58,10,B,1.0
58,11,AM,0.0
58,11,B,1.0
58,12,AM,0.0
58,12,B,1.0
58,13,AM,0.0
58,13,B,1.0
58,14,AM,0.0
58,14,B,1.0
58,15,AM,0.0
58,15,B,1.0
58,16,AM,0.0
58,16,B,1.0
58,17,AM,0.0
58,17,B,1.0
58,18,AM,0.0
58,18,B,1.0
58,19,AM,0.0
58,19,B,1.0
58,20,AM,0.0
58,20,B,1.0
58,21,AM,0.0
58,21,B,1.0
58,22,AM,0.0
58,22,B,1.0
58,23,AM,0.0
58,23,B,1.0
58,24,AM,0.0
58,24,B,1.0
58,25,AM,0.0
58,25,B,1.0
58,26,AM,0.0
58,26,B,1.0
58,27,AM,0.0
58,27,B,1.0
58,28,AM,0.0
58,28,B,1.0
58,29,AM,0.0
58,29,B,1.0
58,30,AM,0.0
58,30,B,1.0
58,31,AM,0.0
58,31,B,1.0
58,32,AM,0.0
58,32,B,1.0
58,33,AM,0.0
58,33,B,1.0
58,34,AM,0.0
58,34,B,1.0
58,35,AM,0.0
58,35,B,1.0
58,36,AM,0.0
58,36,B,1.0
58,37,AM,0.0
58,37,B,1.0
58,38,AM,0.0
58,38,B,1.0
58,39,AM,0.0
58,39,B,1.0
58,40,AM,0.0
58,40,B,1.0
58,41,AM,0.0
58,41,B,1.0
58,42,AM,0.0
58,42,B,1.0
58,43,AM,0.0
58,43,B,1.0
58,44,AM,0.0
58,44,B,1.0
58,45,AM,0.0
58,45,B,1.0
58,46,AM,0.0
