Age,From State,To State,Probability
44,71.70000,93.50000,0.06667
44,71.70000,60.70000,0.06667
44,71.70000,93.80000,0.06667
44,71.70000,61.20000,0.06667
44,71.70000,93.60000,0.06667
44,71.70000,63.10000,0.06667
44,71.70000,61.70000,0.06667
44,71.70000,93.30000,0.06667
44,32.90000,24.30000,0.50000
44,32.90000,23.20000,0.16667
44,32.90000,24.10000,0.16667
44,32.90000,73.70000,0.16667
44,29.80000,71.10000,0.25000
44,29.80000,21.80000,0.25000
44,29.80000,21.70000,0.25000
44,29.80000,21.20000,0.25000
44,5.80000,22.10000,0.33333
44,5.80000,4.10000,0.33333
44,5.80000,24.70000,0.33333
44,65.60000,91.40000,0.08333
44,65.60000,54.00000,0.16667
44,65.60000,54.40000,0.08333
44,65.60000,91.00000,0.08333
44,65.60000,92.20000,0.08333
44,65.60000,92.00000,0.08333
44,65.60000,54.30000,0.16667
44,65.60000,91.70000,0.08333
44,65.60000,91.60000,0.08333
44,65.60000,54.50000,0.08333
44,55.40000,88.60000,0.16667
44,55.40000,44.40000,0.16667
44,55.40000,43.40000,0.16667
44,55.40000,88.40000,0.16667
44,55.40000,44.00000,0.16667
44,55.40000,86.10000,0.16667
44,92.90000,98.80000,0.23077
44,92.90000,88.90000,0.15385
44,92.90000,89.10000,0.15385
44,92.90000,88.70000,0.07692
44,92.90000,88.80000,0.07692
44,92.90000,89.20000,0.07692
44,92.90000,98.70000,0.23077
44,33.00000,26.10000,0.25000
44,33.00000,24.40000,0.25000
44,33.00000,25.00000,0.25000
44,33.00000,24.50000,0.25000
44,81.20000,73.20000,0.14286
44,81.20000,72.70000,0.28571
44,81.20000,96.40000,0.28571
44,81.20000,96.20000,0.14286
44,81.20000,96.10000,0.14286
44,39.50000,78.90000,0.25000
44,39.50000,28.60000,0.50000
44,39.50000,30.80000,0.25000
44,20.00000,60.50000,0.09091
44,20.00000,13.90000,0.18182
44,20.00000,59.00000,0.09091
44,20.00000,59.30000,0.09091
44,20.00000,14.10000,0.09091
44,20.00000,60.40000,0.09091
44,20.00000,13.60000,0.09091
44,20.00000,13.70000,0.09091
44,20.00000,13.80000,0.09091
44,20.00000,58.10000,0.09091
44,6.10000,4.20000,0.12500
44,6.10000,4.80000,0.25000
44,6.10000,25.70000,0.12500
44,6.10000,26.90000,0.12500
44,6.10000,24.90000,0.12500
44,6.10000,26.60000,0.12500
44,6.10000,4.50000,0.12500
44,25.10000,66.40000,0.11111
44,25.10000,65.30000,0.11111
44,25.10000,65.00000,0.11111
44,25.10000,65.20000,0.11111
44,25.10000,17.40000,0.11111
44,25.10000,18.40000,0.11111
44,25.10000,65.90000,0.11111
44,25.10000,66.30000,0.11111
44,25.10000,65.10000,0.11111
44,52.80000,42.80000,0.11111
44,52.80000,86.90000,0.11111
44,52.80000,87.10000,0.22222
44,52.80000,44.50000,0.11111
44,52.80000,43.90000,0.11111
44,52.80000,84.80000,0.11111
44,52.80000,85.00000,0.11111
44,52.80000,41.80000,0.11111
44,82.50000,73.90000,0.11111
44,82.50000,74.20000,0.11111
44,82.50000,96.50000,0.33333
44,82.50000,75.40000,0.11111
44,82.50000,74.40000,0.11111
44,82.50000,96.40000,0.11111
44,82.50000,96.70000,0.11111
44,22.20000,15.40000,0.33333
44,22.20000,57.40000,0.11111
44,22.20000,62.50000,0.11111
44,22.20000,17.30000,0.11111
44,22.20000,63.00000,0.11111
44,22.20000,61.70000,0.11111
44,22.20000,63.40000,0.11111
44,74.50000,65.50000,0.08333
44,74.50000,64.30000,0.08333
44,74.50000,94.80000,0.08333
44,74.50000,64.50000,0.08333
44,74.50000,64.70000,0.08333
44,74.50000,94.70000,0.08333
44,74.50000,94.30000,0.16667
44,74.50000,94.40000,0.08333
44,74.50000,64.00000,0.08333
44,74.50000,65.70000,0.08333
44,74.50000,65.90000,0.08333
44,27.50000,65.30000,0.25000
44,27.50000,19.90000,0.25000
44,27.50000,19.50000,0.25000
44,27.50000,19.70000,0.25000
44,36.40000,77.70000,0.50000
44,36.40000,29.10000,0.50000
44,12.10000,42.90000,0.08333
44,12.10000,43.60000,0.08333
44,12.10000,45.50000,0.16667
44,12.10000,44.20000,0.16667
44,12.10000,9.10000,0.08333
44,12.10000,8.30000,0.08333
44,12.10000,8.40000,0.08333
44,12.10000,44.30000,0.08333
44,12.10000,45.20000,0.08333
44,12.10000,8.90000,0.08333
44,73.90000,94.40000,0.08333
44,73.90000,94.50000,0.25000
44,73.90000,64.30000,0.08333
44,73.90000,64.60000,0.08333
44,73.90000,94.60000,0.16667
44,73.90000,64.50000,0.08333
44,73.90000,63.20000,0.16667
44,73.90000,63.80000,0.08333
44,56.40000,88.60000,0.11111
44,56.40000,44.20000,0.11111
44,56.40000,44.00000,0.22222
44,56.40000,88.80000,0.11111
44,56.40000,88.70000,0.11111
44,56.40000,46.20000,0.11111
44,56.40000,45.10000,0.11111
44,56.40000,88.40000,0.11111
44,27.10000,69.90000,0.14286
44,27.10000,19.90000,0.14286
44,27.10000,68.90000,0.14286
44,27.10000,19.40000,0.14286
44,27.10000,66.60000,0.14286
44,27.10000,68.30000,0.14286
44,27.10000,67.70000,0.14286
44,38.80000,79.50000,0.33333
44,38.80000,79.30000,0.33333
44,38.80000,29.00000,0.33333
44,21.40000,15.90000,0.16667
44,21.40000,15.50000,0.16667
44,21.40000,15.70000,0.16667
44,21.40000,16.20000,0.16667
44,21.40000,59.90000,0.16667
44,21.40000,15.20000,0.16667
44,18.10000,13.10000,0.16667
44,18.10000,12.40000,0.16667
44,18.10000,12.70000,0.16667
44,18.10000,57.00000,0.16667
44,18.10000,13.00000,0.16667
44,18.10000,57.50000,0.16667
44,84.80000,77.20000,0.25000
44,84.80000,77.60000,0.25000
44,84.80000,97.20000,0.25000
44,84.80000,97.10000,0.25000
44,11.80000,7.80000,0.08333
44,11.80000,41.30000,0.08333
44,11.80000,8.80000,0.08333
44,11.80000,42.20000,0.08333
44,11.80000,41.80000,0.08333
44,11.80000,43.30000,0.08333
44,11.80000,40.30000,0.08333
44,11.80000,42.70000,0.08333
44,11.80000,44.10000,0.08333
44,11.80000,40.20000,0.08333
44,11.80000,8.70000,0.08333
44,11.80000,7.90000,0.08333
44,50.20000,86.00000,0.16667
44,50.20000,39.10000,0.16667
44,50.20000,41.40000,0.16667
44,50.20000,41.50000,0.16667
44,50.20000,38.40000,0.16667
44,50.20000,85.60000,0.16667
44,30.50000,23.90000,0.25000
44,30.50000,22.00000,0.25000
44,30.50000,73.10000,0.25000
44,30.50000,73.00000,0.25000
44,84.40000,77.30000,0.20000
44,84.40000,76.50000,0.20000
44,84.40000,96.90000,0.20000
44,84.40000,97.00000,0.20000
44,84.40000,77.50000,0.20000
44,49.20000,37.90000,0.33333
44,49.20000,38.10000,0.33333
44,49.20000,83.40000,0.33333
44,86.60000,97.40000,0.25000
44,86.60000,80.60000,0.25000
44,86.60000,97.50000,0.25000
44,86.60000,80.10000,0.25000
44,81.00000,96.10000,0.30000
44,81.00000,72.50000,0.10000
44,81.00000,72.30000,0.20000
44,81.00000,96.40000,0.10000
44,81.00000,96.30000,0.10000
44,81.00000,73.00000,0.10000
44,81.00000,72.60000,0.10000
44,43.40000,33.20000,0.33333
44,43.40000,82.10000,0.33333
44,43.40000,82.00000,0.33333
44,86.90000,97.60000,0.50000
44,86.90000,97.50000,0.25000
44,86.90000,80.70000,0.25000
44,39.40000,79.50000,0.33333
44,39.40000,31.00000,0.33333
44,39.40000,78.30000,0.33333
44,36.10000,27.50000,0.16667
44,36.10000,76.60000,0.16667
44,36.10000,26.60000,0.16667
44,36.10000,25.90000,0.16667
44,36.10000,26.90000,0.33333
44,90.80000,86.40000,0.16667
44,90.80000,85.80000,0.33333
44,90.80000,85.70000,0.16667
44,90.80000,86.50000,0.16667
44,90.80000,98.40000,0.16667
44,35.00000,75.80000,0.20000
44,35.00000,28.30000,0.20000
44,35.00000,25.00000,0.20000
44,35.00000,24.70000,0.20000
44,35.00000,77.00000,0.20000
44,6.70000,25.00000,0.12500
44,6.70000,24.80000,0.12500
44,6.70000,4.80000,0.12500
44,6.70000,26.30000,0.12500
44,6.70000,27.00000,0.12500
44,6.70000,5.20000,0.12500
44,6.70000,30.20000,0.12500
44,6.70000,5.10000,0.12500
44,33.30000,75.30000,0.14286
44,33.30000,24.40000,0.14286
44,33.30000,24.20000,0.14286
44,33.30000,23.80000,0.14286
44,33.30000,24.30000,0.14286
44,33.30000,23.60000,0.14286
44,33.30000,74.30000,0.14286
44,65.80000,91.70000,0.08333
44,65.80000,55.00000,0.08333
44,65.80000,54.00000,0.16667
44,65.80000,92.10000,0.08333
44,65.80000,92.00000,0.16667
44,65.80000,92.20000,0.08333
44,65.80000,92.30000,0.08333
44,65.80000,92.40000,0.08333
44,65.80000,91.60000,0.08333
44,65.80000,54.80000,0.08333
44,37.40000,77.60000,0.50000
44,37.40000,30.40000,0.50000
44,41.60000,30.80000,0.20000
44,41.60000,81.60000,0.20000
44,41.60000,30.30000,0.20000
44,41.60000,31.60000,0.20000
44,41.60000,32.80000,0.20000
44,66.20000,56.90000,0.22222
44,66.20000,92.20000,0.11111
44,66.20000,56.40000,0.11111
44,66.20000,91.60000,0.11111
44,66.20000,54.90000,0.11111
44,66.20000,54.30000,0.11111
44,66.20000,92.30000,0.11111
44,66.20000,92.50000,0.11111
44,52.90000,41.10000,0.16667
44,52.90000,86.90000,0.33333
44,52.90000,42.90000,0.16667
44,52.90000,41.80000,0.16667
44,52.90000,44.10000,0.16667
44,45.90000,35.30000,0.14286
44,45.90000,82.70000,0.14286
44,45.90000,35.70000,0.14286
44,45.90000,83.40000,0.14286
44,45.90000,37.60000,0.14286
44,45.90000,83.90000,0.14286
44,45.90000,35.90000,0.14286
44,34.50000,76.80000,0.25000
44,34.50000,25.70000,0.25000
44,34.50000,25.60000,0.25000
44,34.50000,72.00000,0.25000
44,24.50000,60.90000,0.16667
44,24.50000,65.70000,0.16667
44,24.50000,17.80000,0.16667
44,24.50000,18.00000,0.16667
44,24.50000,17.90000,0.16667
44,24.50000,65.10000,0.16667
44,87.00000,97.60000,0.50000
44,87.00000,80.40000,0.25000
44,87.00000,80.90000,0.25000
44,64.20000,91.70000,0.28571
44,64.20000,52.40000,0.28571
44,64.20000,91.30000,0.14286
44,64.20000,53.30000,0.14286
44,64.20000,53.60000,0.14286
44,52.20000,41.00000,0.16667
44,52.20000,39.80000,0.16667
44,52.20000,43.80000,0.16667
44,52.20000,84.00000,0.16667
44,52.20000,40.40000,0.16667
44,52.20000,85.60000,0.16667
44,46.90000,83.90000,0.16667
44,46.90000,84.50000,0.16667
44,46.90000,35.60000,0.16667
44,46.90000,34.90000,0.16667
44,46.90000,36.30000,0.16667
44,46.90000,84.30000,0.16667
44,24.40000,16.90000,0.33333
44,24.40000,17.60000,0.33333
44,24.40000,64.80000,0.33333
44,39.00000,28.70000,0.50000
44,39.00000,29.40000,0.50000
44,3.00000,13.80000,0.25000
44,3.00000,2.50000,0.25000
44,3.00000,13.20000,0.25000
44,3.00000,13.90000,0.25000
44,51.50000,40.60000,0.33333
44,51.50000,86.20000,0.33333
44,51.50000,86.10000,0.33333
44,54.00000,87.30000,0.10000
44,54.00000,42.00000,0.20000
44,54.00000,88.00000,0.10000
44,54.00000,43.30000,0.10000
44,54.00000,45.40000,0.10000
44,54.00000,44.40000,0.10000
44,54.00000,87.40000,0.10000
44,54.00000,42.60000,0.10000
44,54.00000,88.10000,0.10000
44,88.20000,82.40000,0.14286
44,88.20000,82.90000,0.14286
44,88.20000,82.00000,0.14286
44,88.20000,97.70000,0.28571
44,88.20000,97.80000,0.28571
44,2.40000,2.00000,0.25000
44,2.40000,11.30000,0.25000
44,2.40000,2.20000,0.25000
44,2.40000,11.70000,0.25000
44,33.50000,72.30000,0.25000
44,33.50000,24.80000,0.25000
44,33.50000,24.40000,0.25000
44,33.50000,24.10000,0.25000
44,66.30000,91.20000,0.07143
44,66.30000,55.80000,0.07143
44,66.30000,92.30000,0.21429
44,66.30000,91.90000,0.07143
44,66.30000,56.40000,0.07143
44,66.30000,92.00000,0.07143
44,66.30000,91.40000,0.07143
44,66.30000,92.20000,0.07143
44,66.30000,92.40000,0.07143
44,66.30000,54.50000,0.07143
44,66.30000,92.10000,0.07143
44,66.30000,54.40000,0.07143
44,62.50000,90.90000,0.33333
44,62.50000,50.30000,0.11111
44,62.50000,50.20000,0.11111
44,62.50000,52.90000,0.11111
44,62.50000,50.40000,0.11111
44,62.50000,51.10000,0.11111
44,62.50000,51.20000,0.11111
44,78.30000,95.70000,0.57143
44,78.30000,70.20000,0.14286
44,78.30000,95.60000,0.14286
44,78.30000,70.00000,0.14286
44,91.50000,86.90000,0.11111
44,91.50000,87.00000,0.22222
44,91.50000,98.50000,0.33333
44,91.50000,87.30000,0.11111
44,91.50000,87.10000,0.11111
44,91.50000,87.40000,0.11111
44,86.10000,97.30000,0.42857
44,86.10000,97.40000,0.28571
44,86.10000,79.00000,0.28571
44,32.30000,74.10000,0.33333
44,32.30000,73.10000,0.33333
44,32.30000,73.60000,0.33333
44,86.80000,97.60000,0.50000
44,86.80000,80.10000,0.50000
44,77.70000,69.00000,0.12500
44,77.70000,95.40000,0.12500
44,77.70000,95.60000,0.12500
44,77.70000,68.10000,0.25000
44,77.70000,68.00000,0.12500
44,77.70000,95.10000,0.12500
44,77.70000,69.20000,0.12500
44,60.50000,90.10000,0.23077
44,60.50000,48.90000,0.07692
44,60.50000,88.90000,0.15385
44,60.50000,50.30000,0.07692
44,60.50000,89.80000,0.07692
44,60.50000,48.30000,0.07692
44,60.50000,48.80000,0.07692
44,60.50000,51.70000,0.07692
44,60.50000,50.80000,0.07692
44,60.50000,49.20000,0.07692
44,20.20000,14.00000,0.09091
44,20.20000,58.70000,0.09091
44,20.20000,60.70000,0.09091
44,20.20000,14.30000,0.18182
44,20.20000,14.50000,0.09091
44,20.20000,60.50000,0.09091
44,20.20000,59.70000,0.09091
44,20.20000,59.40000,0.09091
44,20.20000,14.10000,0.09091
44,20.20000,60.80000,0.09091
44,29.40000,21.60000,1.00000
44,19.60000,58.90000,0.28571
44,19.60000,59.40000,0.14286
44,19.60000,58.60000,0.14286
44,19.60000,59.30000,0.14286
44,19.60000,58.50000,0.14286
44,19.60000,14.30000,0.14286
44,37.70000,74.10000,0.16667
44,37.70000,28.30000,0.16667
44,37.70000,28.00000,0.16667
44,37.70000,28.10000,0.16667
44,37.70000,78.60000,0.16667
44,37.70000,27.90000,0.16667
44,24.60000,64.60000,0.16667
44,24.60000,18.00000,0.16667
44,24.60000,17.90000,0.16667
44,24.60000,17.40000,0.33333
44,24.60000,65.90000,0.16667
44,15.60000,11.50000,0.09091
44,15.60000,49.60000,0.09091
44,15.60000,52.10000,0.09091
44,15.60000,51.70000,0.09091
44,15.60000,52.30000,0.09091
44,15.60000,10.70000,0.09091
44,15.60000,10.50000,0.09091
44,15.60000,11.00000,0.18182
44,15.60000,10.60000,0.09091
44,15.60000,53.10000,0.09091
44,61.60000,50.50000,0.22222
44,61.60000,90.80000,0.11111
44,61.60000,90.10000,0.11111
44,61.60000,90.20000,0.11111
44,61.60000,50.40000,0.11111
44,61.60000,50.00000,0.11111
44,61.60000,49.80000,0.11111
44,61.60000,90.50000,0.11111
44,30.20000,72.70000,0.33333
44,30.20000,21.90000,0.33333
44,30.20000,73.00000,0.33333
44,50.10000,86.00000,0.09091
44,50.10000,38.30000,0.09091
44,50.10000,38.60000,0.09091
44,50.10000,86.30000,0.09091
44,50.10000,85.90000,0.09091
44,50.10000,84.30000,0.09091
44,50.10000,84.80000,0.09091
44,50.10000,41.20000,0.09091
44,50.10000,39.10000,0.09091
44,50.10000,84.90000,0.09091
44,50.10000,85.80000,0.09091
44,25.70000,19.30000,0.33333
44,25.70000,67.10000,0.33333
44,25.70000,18.60000,0.33333
44,43.50000,78.30000,0.25000
44,43.50000,32.70000,0.25000
44,43.50000,32.40000,0.25000
44,43.50000,32.80000,0.25000
44,3.50000,2.70000,0.25000
44,3.50000,17.00000,0.25000
44,3.50000,15.10000,0.25000
44,3.50000,16.50000,0.25000
44,49.10000,85.80000,0.16667
44,49.10000,84.80000,0.16667
44,49.10000,37.80000,0.16667
44,49.10000,84.90000,0.16667
44,49.10000,39.40000,0.16667
44,49.10000,38.20000,0.16667
44,30.30000,22.30000,0.25000
44,30.30000,72.30000,0.25000
44,30.30000,21.40000,0.25000
44,30.30000,72.00000,0.25000
44,28.20000,69.00000,0.20000
44,28.20000,20.40000,0.40000
44,28.20000,68.80000,0.20000
44,28.20000,69.50000,0.20000
44,24.10000,16.90000,0.14286
44,24.10000,64.40000,0.14286
44,24.10000,17.40000,0.28571
44,24.10000,17.10000,0.14286
44,24.10000,17.50000,0.14286
44,24.10000,17.20000,0.14286
44,39.80000,28.90000,0.16667
44,39.80000,77.60000,0.16667
44,39.80000,30.70000,0.16667
44,39.80000,79.80000,0.16667
44,39.80000,79.10000,0.16667
44,39.80000,79.90000,0.16667
44,33.10000,24.40000,0.33333
44,33.10000,25.40000,0.33333
44,33.10000,24.60000,0.33333
44,48.90000,84.90000,0.12500
44,48.90000,41.20000,0.12500
44,48.90000,40.40000,0.12500
44,48.90000,38.10000,0.12500
44,48.90000,37.10000,0.25000
44,48.90000,85.50000,0.12500
44,48.90000,82.20000,0.12500
44,85.90000,79.80000,0.25000
44,85.90000,79.30000,0.25000
44,85.90000,97.30000,0.25000
44,85.90000,97.50000,0.25000
44,2.70000,11.90000,0.16667
44,2.70000,13.40000,0.16667
44,2.70000,2.20000,0.33333
44,2.70000,12.20000,0.16667
44,2.70000,12.30000,0.16667
44,1.50000,1.40000,1.00000
44,47.10000,35.30000,0.20000
44,47.10000,39.20000,0.20000
44,47.10000,36.60000,0.20000
44,47.10000,82.20000,0.20000
44,47.10000,83.70000,0.20000
44,80.10000,72.20000,0.09091
44,80.10000,96.00000,0.09091
44,80.10000,72.50000,0.09091
44,80.10000,72.30000,0.09091
44,80.10000,95.90000,0.18182
44,80.10000,96.20000,0.09091
44,80.10000,72.00000,0.18182
44,80.10000,71.30000,0.09091
44,80.10000,71.20000,0.09091
44,39.90000,31.40000,0.33333
44,39.90000,30.90000,0.33333
44,39.90000,79.60000,0.33333
44,88.90000,83.30000,0.20000
44,88.90000,83.50000,0.20000
44,88.90000,98.00000,0.20000
44,88.90000,83.10000,0.20000
44,88.90000,83.40000,0.20000
44,24.20000,17.70000,0.25000
44,24.20000,65.70000,0.25000
44,24.20000,17.00000,0.25000
44,24.20000,18.30000,0.25000
44,37.60000,27.50000,0.25000
44,37.60000,75.60000,0.25000
44,37.60000,78.80000,0.25000
44,37.60000,27.30000,0.25000
44,29.90000,21.60000,0.33333
44,29.90000,68.00000,0.33333
44,29.90000,21.00000,0.33333
44,5.20000,19.80000,0.11111
44,5.20000,3.70000,0.11111
44,5.20000,20.00000,0.11111
44,5.20000,4.00000,0.11111
44,5.20000,21.90000,0.22222
44,5.20000,23.10000,0.11111
44,5.20000,3.80000,0.11111
44,5.20000,4.20000,0.11111
44,42.80000,81.80000,0.33333
44,42.80000,33.50000,0.33333
44,42.80000,32.50000,0.33333
44,31.20000,21.70000,0.25000
44,31.20000,73.60000,0.25000
44,31.20000,73.20000,0.25000
44,31.20000,73.90000,0.25000
44,88.00000,97.70000,0.40000
44,88.00000,97.80000,0.40000
44,88.00000,97.90000,0.20000
44,32.70000,24.20000,0.12500
44,32.70000,23.00000,0.12500
44,32.70000,74.40000,0.12500
44,32.70000,23.70000,0.12500
44,32.70000,73.70000,0.12500
44,32.70000,69.50000,0.12500
44,32.70000,23.60000,0.12500
44,32.70000,23.40000,0.12500
44,31.80000,22.30000,0.50000
44,31.80000,68.40000,0.50000
44,40.70000,78.90000,0.20000
44,40.70000,80.80000,0.20000
44,40.70000,80.30000,0.20000
44,40.70000,30.20000,0.20000
44,40.70000,32.20000,0.20000
44,35.40000,25.20000,1.00000
44,41.90000,31.00000,0.16667
44,41.90000,31.40000,0.16667
44,41.90000,31.50000,0.16667
44,41.90000,80.90000,0.16667
44,41.90000,30.70000,0.16667
44,41.90000,33.20000,0.16667
44,35.80000,76.20000,0.50000
44,35.80000,26.20000,0.50000
44,36.00000,26.60000,0.20000
44,36.00000,74.10000,0.20000
44,36.00000,27.20000,0.20000
44,36.00000,77.20000,0.20000
44,36.00000,26.80000,0.20000
44,25.90000,66.00000,0.25000
44,25.90000,18.80000,0.25000
44,25.90000,66.10000,0.25000
44,25.90000,18.90000,0.25000
44,26.50000,19.40000,0.20000
44,26.50000,64.80000,0.20000
44,26.50000,67.70000,0.20000
44,26.50000,67.20000,0.20000
44,26.50000,21.00000,0.20000
44,58.70000,89.20000,0.10000
44,58.70000,47.10000,0.10000
44,58.70000,89.40000,0.10000
44,58.70000,47.30000,0.10000
44,58.70000,89.80000,0.20000
44,58.70000,89.60000,0.10000
44,58.70000,89.70000,0.10000
44,58.70000,46.60000,0.10000
44,58.70000,46.30000,0.10000
44,35.70000,77.50000,0.20000
44,35.70000,77.30000,0.20000
44,35.70000,76.90000,0.20000
44,35.70000,25.70000,0.20000
44,35.70000,76.60000,0.20000
44,83.80000,96.70000,0.66667
44,83.80000,97.00000,0.33333
44,26.60000,67.00000,0.50000
44,26.60000,66.90000,0.50000
44,36.90000,73.70000,0.20000
44,36.90000,77.40000,0.20000
44,36.90000,26.50000,0.20000
44,36.90000,28.00000,0.20000
44,36.90000,26.90000,0.20000
44,87.60000,97.70000,0.66667
44,87.60000,81.70000,0.33333
44,35.50000,76.20000,0.20000
44,35.50000,77.20000,0.20000
44,35.50000,77.10000,0.20000
44,35.50000,76.90000,0.20000
44,35.50000,25.30000,0.20000
44,48.50000,84.80000,0.16667
44,48.50000,82.80000,0.16667
44,48.50000,84.30000,0.16667
44,48.50000,85.30000,0.16667
44,48.50000,39.90000,0.16667
44,48.50000,37.90000,0.16667
44,39.30000,29.40000,0.16667
44,39.30000,29.00000,0.16667
44,39.30000,79.90000,0.16667
44,39.30000,29.50000,0.16667
44,39.30000,28.60000,0.16667
44,39.30000,79.50000,0.16667
44,42.30000,32.00000,0.33333
44,42.30000,34.20000,0.33333
44,42.30000,32.20000,0.33333
44,44.00000,32.90000,0.33333
44,44.00000,33.80000,0.33333
44,44.00000,32.60000,0.16667
44,44.00000,82.70000,0.16667
44,51.40000,39.50000,0.16667
44,51.40000,40.00000,0.16667
44,51.40000,86.00000,0.16667
44,51.40000,41.80000,0.16667
44,51.40000,85.30000,0.16667
44,51.40000,39.70000,0.16667
44,1.80000,8.80000,0.50000
44,1.80000,1.60000,0.50000
44,19.80000,60.20000,0.16667
44,19.80000,13.70000,0.16667
44,19.80000,58.80000,0.16667
44,19.80000,60.00000,0.16667
44,19.80000,59.90000,0.16667
44,19.80000,59.00000,0.16667
44,23.90000,16.90000,0.33333
44,23.90000,61.70000,0.33333
44,23.90000,65.20000,0.33333
44,37.50000,78.40000,0.33333
44,37.50000,76.20000,0.33333
44,37.50000,78.30000,0.33333
44,36.20000,77.00000,0.33333
44,36.20000,77.80000,0.33333
44,36.20000,73.50000,0.33333
44,41.10000,29.90000,0.50000
44,41.10000,30.10000,0.50000
44,87.50000,81.80000,0.25000
44,87.50000,81.60000,0.25000
44,87.50000,81.50000,0.25000
44,87.50000,97.70000,0.25000
44,42.90000,31.70000,0.20000
44,42.90000,81.60000,0.20000
44,42.90000,81.80000,0.20000
44,42.90000,81.00000,0.20000
44,42.90000,32.60000,0.20000
44,52.50000,87.00000,0.25000
44,52.50000,40.10000,0.25000
44,52.50000,86.80000,0.25000
44,52.50000,87.40000,0.25000
44,85.40000,78.60000,0.40000
44,85.40000,78.50000,0.20000
44,85.40000,78.40000,0.20000
44,85.40000,97.30000,0.20000
44,2.80000,11.50000,0.25000
44,2.80000,2.20000,0.25000
44,2.80000,11.60000,0.25000
44,2.80000,2.30000,0.25000
44,37.20000,73.70000,0.50000
44,37.20000,74.70000,0.50000
44,0.80000,3.10000,1.00000
44,1.60000,1.60000,1.00000
44,86.40000,80.00000,0.25000
44,86.40000,97.60000,0.25000
44,86.40000,79.80000,0.25000
44,86.40000,97.40000,0.25000
44,87.80000,81.70000,0.33333
44,87.80000,81.30000,0.33333
44,87.80000,97.70000,0.33333
44,85.30000,97.30000,0.33333
44,85.30000,97.20000,0.33333
44,85.30000,78.30000,0.33333
44,3.10000,12.80000,0.33333
44,3.10000,2.40000,0.33333
44,3.10000,12.60000,0.33333
44,37.90000,30.70000,0.33333
44,37.90000,79.10000,0.33333
44,37.90000,29.80000,0.33333
44,28.00000,20.40000,0.33333
44,28.00000,21.90000,0.16667
44,28.00000,21.80000,0.16667
44,28.00000,20.30000,0.16667
44,28.00000,20.60000,0.16667
44,84.50000,97.00000,1.00000
44,2.30000,11.70000,0.33333
44,2.30000,2.00000,0.33333
44,2.30000,1.90000,0.33333
44,1.20000,1.20000,1.00000
44,2.90000,13.00000,0.50000
44,2.90000,12.90000,0.50000
44,35.10000,73.30000,0.25000
44,35.10000,24.80000,0.50000
44,35.10000,25.80000,0.25000
44,31.90000,23.50000,1.00000
44,31.40000,22.80000,0.50000
44,31.40000,72.00000,0.50000
44,47.50000,84.40000,0.20000
44,47.50000,35.50000,0.20000
44,47.50000,36.10000,0.20000
44,47.50000,37.90000,0.20000
44,47.50000,84.20000,0.20000
44,24.30000,64.30000,0.50000
44,24.30000,65.50000,0.50000
44,41.00000,30.60000,0.50000
44,41.00000,81.50000,0.50000
44,29.50000,72.10000,0.50000
44,29.50000,70.70000,0.50000
44,34.10000,24.70000,0.50000
44,34.10000,76.00000,0.50000
44,33.60000,24.50000,0.25000
44,33.60000,74.20000,0.25000
44,33.60000,76.20000,0.25000
44,33.60000,25.00000,0.25000
44,3.80000,16.50000,0.50000
44,3.80000,3.10000,0.50000
44,26.70000,67.70000,1.00000
44,34.40000,75.30000,0.33333
44,34.40000,76.30000,0.33333
44,34.40000,24.60000,0.33333
44,25.00000,18.00000,1.00000
44,85.60000,78.60000,1.00000
44,32.40000,73.50000,1.00000
44,26.10000,19.00000,1.00000
44,1.40000,1.40000,1.00000
44,1.90000,8.80000,1.00000
45,95.30000,99.20000,0.43902
45,95.30000,92.90000,0.09756
45,95.30000,92.60000,0.19512
45,95.30000,92.70000,0.04878
45,95.30000,93.20000,0.07317
45,95.30000,92.50000,0.02439
45,95.30000,93.00000,0.04878
45,95.30000,93.10000,0.02439
45,95.30000,92.80000,0.02439
45,95.30000,99.10000,0.02439
45,19.10000,14.80000,0.25000
45,19.10000,56.50000,0.25000
45,19.10000,53.70000,0.25000
45,19.10000,53.40000,0.25000
45,12.40000,9.30000,0.16667
45,12.40000,9.90000,0.16667
45,12.40000,39.10000,0.08333
45,12.40000,43.70000,0.08333
45,12.40000,42.80000,0.08333
45,12.40000,10.00000,0.08333
45,12.40000,9.20000,0.08333
45,12.40000,43.30000,0.08333
45,12.40000,39.40000,0.08333
45,12.40000,40.60000,0.08333
45,83.30000,96.30000,0.09091
45,83.30000,96.80000,0.18182
45,83.30000,96.70000,0.18182
45,83.30000,75.80000,0.09091
45,83.30000,96.50000,0.09091
45,83.30000,96.90000,0.18182
45,83.30000,76.10000,0.09091
45,83.30000,96.60000,0.09091
45,87.00000,97.60000,0.05556
45,87.00000,80.40000,0.11111
45,87.00000,82.70000,0.05556
45,87.00000,97.40000,0.05556
45,87.00000,97.00000,0.05556
45,87.00000,81.00000,0.11111
45,87.00000,80.50000,0.05556
45,87.00000,97.20000,0.05556
45,87.00000,97.50000,0.16667
45,87.00000,81.60000,0.05556
45,87.00000,82.60000,0.05556
45,87.00000,80.70000,0.11111
45,87.00000,97.30000,0.05556
45,7.00000,26.40000,0.08333
45,7.00000,29.40000,0.08333
45,7.00000,23.80000,0.08333
