Age,From State,To State,Probability
46,20.00000,55.00000,0.05000
46,20.00000,60.00000,0.10000
46,20.00000,14.00000,0.35000
46,20.00000,48.00000,0.05000
46,20.00000,56.00000,0.05000
46,20.00000,59.00000,0.05000
46,20.00000,17.00000,0.07500
46,20.00000,15.00000,0.07500
46,20.00000,53.00000,0.02500
46,20.00000,45.00000,0.02500
46,20.00000,54.00000,0.02500
46,20.00000,61.00000,0.02500
46,20.00000,13.00000,0.02500
46,79.00000,96.00000,0.37363
46,79.00000,95.00000,0.16484
46,79.00000,70.00000,0.17582
46,79.00000,73.00000,0.07692
46,79.00000,71.00000,0.07692
46,79.00000,75.00000,0.02198
46,79.00000,94.00000,0.03297
46,79.00000,69.00000,0.01099
46,79.00000,93.00000,0.01099
46,79.00000,72.00000,0.04396
46,79.00000,74.00000,0.01099
46,4.00000,17.00000,0.03774
46,4.00000,11.00000,0.03774
46,4.00000,4.00000,0.30189
46,4.00000,3.00000,0.11321
46,4.00000,9.00000,0.13208
46,4.00000,14.00000,0.07547
46,4.00000,15.00000,0.05660
46,4.00000,10.00000,0.09434
46,4.00000,13.00000,0.01887
46,4.00000,8.00000,0.05660
46,4.00000,12.00000,0.05660
46,4.00000,16.00000,0.01887
46,38.00000,33.00000,0.03125
46,38.00000,28.00000,0.21875
46,38.00000,77.00000,0.07812
46,38.00000,76.00000,0.09375
46,38.00000,32.00000,0.01562
46,38.00000,35.00000,0.04688
46,38.00000,57.00000,0.01562
46,38.00000,30.00000,0.09375
46,38.00000,79.00000,0.09375
46,38.00000,29.00000,0.04688
46,38.00000,27.00000,0.03125
46,38.00000,72.00000,0.03125
46,38.00000,78.00000,0.04688
46,38.00000,31.00000,0.06250
46,38.00000,71.00000,0.01562
46,38.00000,58.00000,0.01562
46,38.00000,34.00000,0.01562
46,38.00000,75.00000,0.01562
46,38.00000,61.00000,0.01562
46,38.00000,74.00000,0.01562
46,65.00000,88.00000,0.06061
46,65.00000,89.00000,0.06061
46,65.00000,55.00000,0.06061
46,65.00000,56.00000,0.06061
46,65.00000,59.00000,0.03030
46,65.00000,91.00000,0.12121
46,65.00000,58.00000,0.06061
46,65.00000,54.00000,0.09091
46,65.00000,90.00000,0.15152
46,65.00000,92.00000,0.21212
46,65.00000,53.00000,0.03030
46,65.00000,87.00000,0.03030
46,65.00000,60.00000,0.03030
46,13.00000,40.00000,0.05882
46,13.00000,11.00000,0.35294
46,13.00000,34.00000,0.05882
46,13.00000,47.00000,0.05882
46,13.00000,37.00000,0.05882
46,13.00000,36.00000,0.07843
46,13.00000,10.00000,0.11765
46,13.00000,9.00000,0.07843
46,13.00000,41.00000,0.01961
46,13.00000,42.00000,0.03922
46,13.00000,46.00000,0.01961
46,13.00000,33.00000,0.01961
46,13.00000,44.00000,0.01961
46,13.00000,12.00000,0.01961
46,63.00000,51.00000,0.13636
46,63.00000,57.00000,0.13636
46,63.00000,91.00000,0.18182
46,63.00000,53.00000,0.09091
46,63.00000,54.00000,0.06818
46,63.00000,56.00000,0.02273
46,63.00000,87.00000,0.04545
46,63.00000,52.00000,0.09091
46,63.00000,90.00000,0.02273
46,63.00000,85.00000,0.02273
46,63.00000,88.00000,0.04545
46,63.00000,55.00000,0.11364
46,63.00000,86.00000,0.02273
46,29.00000,69.00000,0.10204
46,29.00000,67.00000,0.14286
46,29.00000,24.00000,0.06122
46,29.00000,72.00000,0.08163
46,29.00000,23.00000,0.08163
46,29.00000,71.00000,0.12245
46,29.00000,26.00000,0.02041
46,29.00000,68.00000,0.02041
46,29.00000,22.00000,0.08163
46,29.00000,70.00000,0.04082
46,29.00000,66.00000,0.02041
46,29.00000,21.00000,0.04082
46,29.00000,64.00000,0.02041
46,29.00000,62.00000,0.04082
46,29.00000,61.00000,0.02041
46,29.00000,20.00000,0.06122
46,29.00000,28.00000,0.02041
46,29.00000,27.00000,0.02041
46,49.00000,86.00000,0.02941
46,49.00000,44.00000,0.02941
46,49.00000,40.00000,0.08824
46,49.00000,84.00000,0.10294
46,49.00000,85.00000,0.16176
46,49.00000,77.00000,0.02941
46,49.00000,42.00000,0.04412
46,49.00000,82.00000,0.02941
46,49.00000,39.00000,0.08824
46,49.00000,80.00000,0.04412
46,49.00000,83.00000,0.07353
46,49.00000,43.00000,0.01471
46,49.00000,41.00000,0.04412
46,49.00000,81.00000,0.04412
46,49.00000,37.00000,0.07353
46,49.00000,45.00000,0.01471
46,49.00000,38.00000,0.05882
46,49.00000,79.00000,0.02941
46,50.00000,85.00000,0.16216
46,50.00000,86.00000,0.06757
46,50.00000,84.00000,0.10811
46,50.00000,41.00000,0.09459
46,50.00000,46.00000,0.01351
46,50.00000,39.00000,0.05405
46,50.00000,40.00000,0.10811
46,50.00000,38.00000,0.10811
46,50.00000,76.00000,0.01351
46,50.00000,78.00000,0.02703
46,50.00000,43.00000,0.05405
46,50.00000,44.00000,0.04054
46,50.00000,45.00000,0.01351
46,50.00000,77.00000,0.02703
46,50.00000,75.00000,0.02703
46,50.00000,83.00000,0.02703
46,50.00000,42.00000,0.04054
46,50.00000,82.00000,0.01351
46,72.00000,94.00000,0.26316
46,72.00000,65.00000,0.08772
46,72.00000,63.00000,0.15789
46,72.00000,93.00000,0.08772
46,72.00000,64.00000,0.07018
46,72.00000,62.00000,0.17544
46,72.00000,90.00000,0.03509
46,72.00000,92.00000,0.01754
46,72.00000,61.00000,0.05263
46,72.00000,68.00000,0.03509
46,72.00000,66.00000,0.01754
46,39.00000,80.00000,0.12500
46,39.00000,29.00000,0.06250
46,39.00000,36.00000,0.01562
46,39.00000,30.00000,0.14062
46,39.00000,31.00000,0.10938
46,39.00000,67.00000,0.01562
46,39.00000,79.00000,0.04688
46,39.00000,37.00000,0.01562
46,39.00000,74.00000,0.01562
46,39.00000,78.00000,0.10938
46,39.00000,77.00000,0.09375
46,39.00000,28.00000,0.04688
46,39.00000,33.00000,0.06250
46,39.00000,72.00000,0.01562
46,39.00000,34.00000,0.01562
46,39.00000,75.00000,0.01562
46,39.00000,76.00000,0.04688
46,39.00000,32.00000,0.01562
46,39.00000,69.00000,0.01562
46,39.00000,35.00000,0.01562
46,26.00000,20.00000,0.12698
46,26.00000,65.00000,0.03175
46,26.00000,23.00000,0.06349
46,26.00000,68.00000,0.06349
46,26.00000,69.00000,0.04762
46,26.00000,21.00000,0.04762
46,26.00000,22.00000,0.07937
46,26.00000,64.00000,0.03175
46,26.00000,19.00000,0.14286
46,26.00000,24.00000,0.03175
46,26.00000,18.00000,0.06349
46,26.00000,63.00000,0.04762
46,26.00000,58.00000,0.01587
46,26.00000,44.00000,0.01587
46,26.00000,67.00000,0.07937
46,26.00000,60.00000,0.03175
46,26.00000,57.00000,0.03175
46,26.00000,61.00000,0.01587
46,26.00000,56.00000,0.01587
46,26.00000,47.00000,0.01587
46,44.00000,69.00000,0.03077
46,44.00000,79.00000,0.03077
46,44.00000,40.00000,0.03077
46,44.00000,81.00000,0.10769
46,44.00000,32.00000,0.03077
46,44.00000,34.00000,0.10769
46,44.00000,82.00000,0.12308
46,44.00000,35.00000,0.06154
46,44.00000,83.00000,0.09231
46,44.00000,76.00000,0.03077
46,44.00000,33.00000,0.16923
46,44.00000,39.00000,0.01538
46,44.00000,38.00000,0.01538
46,44.00000,36.00000,0.07692
46,44.00000,37.00000,0.01538
46,44.00000,80.00000,0.03077
46,44.00000,77.00000,0.01538
46,44.00000,41.00000,0.01538
46,67.00000,92.00000,0.19048
46,67.00000,89.00000,0.07143
46,67.00000,57.00000,0.16667
46,67.00000,91.00000,0.11905
46,67.00000,56.00000,0.11905
46,67.00000,93.00000,0.09524
46,67.00000,62.00000,0.02381
46,67.00000,60.00000,0.07143
46,67.00000,61.00000,0.04762
46,67.00000,59.00000,0.07143
46,67.00000,55.00000,0.02381
46,27.00000,19.00000,0.16667
46,27.00000,21.00000,0.12963
46,27.00000,65.00000,0.05556
46,27.00000,70.00000,0.01852
46,27.00000,48.00000,0.01852
46,27.00000,60.00000,0.05556
46,27.00000,23.00000,0.07407
46,27.00000,67.00000,0.05556
46,27.00000,57.00000,0.01852
46,27.00000,68.00000,0.09259
46,27.00000,20.00000,0.01852
46,27.00000,69.00000,0.11111
46,27.00000,61.00000,0.01852
46,27.00000,62.00000,0.01852
46,27.00000,66.00000,0.05556
46,27.00000,22.00000,0.05556
46,27.00000,64.00000,0.01852
46,27.00000,24.00000,0.01852
46,17.00000,51.00000,0.07317
46,17.00000,11.00000,0.04878
46,17.00000,15.00000,0.04878
46,17.00000,14.00000,0.19512
46,17.00000,39.00000,0.02439
46,17.00000,13.00000,0.09756
46,17.00000,54.00000,0.07317
46,17.00000,50.00000,0.04878
46,17.00000,12.00000,0.19512
46,17.00000,48.00000,0.02439
46,17.00000,53.00000,0.02439
46,17.00000,38.00000,0.02439
46,17.00000,43.00000,0.02439
46,17.00000,55.00000,0.02439
46,17.00000,46.00000,0.02439
46,17.00000,52.00000,0.02439
46,17.00000,56.00000,0.02439
46,52.00000,87.00000,0.13699
46,52.00000,40.00000,0.17808
46,52.00000,43.00000,0.05479
46,52.00000,81.00000,0.02740
46,52.00000,84.00000,0.10959
46,52.00000,44.00000,0.02740
46,52.00000,46.00000,0.06849
46,52.00000,41.00000,0.09589
46,52.00000,86.00000,0.09589
46,52.00000,82.00000,0.05479
46,52.00000,85.00000,0.04110
46,52.00000,45.00000,0.04110
46,52.00000,78.00000,0.02740
46,52.00000,42.00000,0.04110
46,28.00000,66.00000,0.13158
46,28.00000,67.00000,0.07895
46,28.00000,20.00000,0.13158
46,28.00000,69.00000,0.10526
46,28.00000,70.00000,0.10526
46,28.00000,24.00000,0.07895
46,28.00000,21.00000,0.13158
46,28.00000,60.00000,0.07895
46,28.00000,22.00000,0.07895
46,28.00000,65.00000,0.02632
46,28.00000,68.00000,0.05263
46,56.00000,47.00000,0.11111
46,56.00000,85.00000,0.02222
46,56.00000,88.00000,0.13333
46,56.00000,84.00000,0.02222
46,56.00000,89.00000,0.13333
46,56.00000,48.00000,0.11111
46,56.00000,44.00000,0.06667
46,56.00000,46.00000,0.06667
46,56.00000,87.00000,0.06667
46,56.00000,50.00000,0.06667
46,56.00000,45.00000,0.08889
46,56.00000,86.00000,0.06667
46,56.00000,81.00000,0.02222
46,56.00000,82.00000,0.02222
46,9.00000,24.00000,0.08861
46,9.00000,8.00000,0.26582
46,9.00000,31.00000,0.06329
46,9.00000,7.00000,0.24051
46,9.00000,29.00000,0.05063
46,9.00000,6.00000,0.05063
46,9.00000,30.00000,0.02532
46,9.00000,25.00000,0.01266
46,9.00000,33.00000,0.02532
46,9.00000,32.00000,0.02532
46,9.00000,38.00000,0.02532
46,9.00000,22.00000,0.01266
46,9.00000,26.00000,0.03797
46,9.00000,34.00000,0.01266
46,9.00000,27.00000,0.02532
46,9.00000,20.00000,0.01266
46,9.00000,36.00000,0.01266
46,9.00000,28.00000,0.01266
46,30.00000,68.00000,0.04545
46,30.00000,22.00000,0.06818
46,30.00000,60.00000,0.11364
46,30.00000,69.00000,0.09091
46,30.00000,24.00000,0.04545
46,30.00000,67.00000,0.04545
46,30.00000,66.00000,0.04545
46,30.00000,70.00000,0.04545
46,30.00000,25.00000,0.06818
46,30.00000,21.00000,0.04545
46,30.00000,28.00000,0.04545
46,30.00000,23.00000,0.11364
46,30.00000,64.00000,0.04545
46,30.00000,57.00000,0.02273
46,30.00000,72.00000,0.04545
46,30.00000,62.00000,0.02273
46,30.00000,26.00000,0.04545
46,30.00000,71.00000,0.02273
46,30.00000,59.00000,0.02273
46,25.00000,63.00000,0.06667
46,25.00000,19.00000,0.17778
46,25.00000,62.00000,0.04444
46,25.00000,18.00000,0.08889
46,25.00000,65.00000,0.04444
46,25.00000,67.00000,0.13333
46,25.00000,58.00000,0.02222
46,25.00000,21.00000,0.13333
46,25.00000,66.00000,0.04444
46,25.00000,24.00000,0.02222
46,25.00000,61.00000,0.04444
46,25.00000,55.00000,0.02222
46,25.00000,57.00000,0.02222
46,25.00000,22.00000,0.02222
46,25.00000,20.00000,0.06667
46,25.00000,56.00000,0.02222
46,25.00000,47.00000,0.02222
46,69.00000,61.00000,0.04651
46,69.00000,59.00000,0.23256
46,69.00000,93.00000,0.20930
46,69.00000,58.00000,0.20930
46,69.00000,92.00000,0.09302
46,69.00000,90.00000,0.09302
46,69.00000,64.00000,0.04651
46,69.00000,63.00000,0.02326
46,69.00000,91.00000,0.02326
46,69.00000,60.00000,0.02326
46,46.00000,36.00000,0.12162
46,46.00000,38.00000,0.02703
46,46.00000,84.00000,0.16216
46,46.00000,34.00000,0.05405
46,46.00000,78.00000,0.02703
46,46.00000,39.00000,0.02703
46,46.00000,75.00000,0.01351
46,46.00000,40.00000,0.01351
46,46.00000,37.00000,0.08108
46,46.00000,35.00000,0.21622
46,46.00000,80.00000,0.01351
46,46.00000,82.00000,0.09459
46,46.00000,83.00000,0.06757
46,46.00000,72.00000,0.01351
46,46.00000,81.00000,0.02703
46,46.00000,41.00000,0.01351
46,46.00000,43.00000,0.02703
46,71.00000,62.00000,0.05556
46,71.00000,94.00000,0.19444
46,71.00000,61.00000,0.19444
46,71.00000,59.00000,0.02778
46,71.00000,93.00000,0.22222
46,71.00000,92.00000,0.08333
46,71.00000,60.00000,0.11111
46,71.00000,66.00000,0.05556
46,71.00000,65.00000,0.05556
46,19.00000,50.00000,0.03333
46,19.00000,14.00000,0.13333
46,19.00000,58.00000,0.23333
46,19.00000,59.00000,0.03333
46,19.00000,13.00000,0.20000
46,19.00000,57.00000,0.06667
46,19.00000,48.00000,0.03333
46,19.00000,16.00000,0.03333
46,19.00000,55.00000,0.03333
46,19.00000,34.00000,0.03333
46,19.00000,56.00000,0.03333
46,19.00000,53.00000,0.03333
46,19.00000,54.00000,0.06667
46,19.00000,49.00000,0.03333
46,33.00000,28.00000,0.05556
46,33.00000,74.00000,0.12963
46,33.00000,73.00000,0.07407
46,33.00000,31.00000,0.01852
46,33.00000,25.00000,0.11111
46,33.00000,75.00000,0.11111
46,33.00000,76.00000,0.01852
46,33.00000,24.00000,0.12963
46,33.00000,23.00000,0.05556
46,33.00000,72.00000,0.05556
46,33.00000,71.00000,0.03704
46,33.00000,27.00000,0.07407
46,33.00000,29.00000,0.03704
46,33.00000,26.00000,0.05556
46,33.00000,68.00000,0.01852
46,33.00000,52.00000,0.01852
46,2.00000,2.00000,0.56522
46,2.00000,3.00000,0.04348
46,2.00000,6.00000,0.04348
46,2.00000,5.00000,0.17391
46,2.00000,7.00000,0.13043
46,2.00000,4.00000,0.04348
46,16.00000,43.00000,0.02222
46,16.00000,41.00000,0.06667
46,16.00000,13.00000,0.15556
46,16.00000,11.00000,0.17778
46,16.00000,47.00000,0.06667
46,16.00000,48.00000,0.04444
46,16.00000,42.00000,0.08889
46,16.00000,15.00000,0.02222
46,16.00000,54.00000,0.04444
46,16.00000,14.00000,0.06667
46,16.00000,51.00000,0.02222
46,16.00000,52.00000,0.02222
46,16.00000,49.00000,0.02222
46,16.00000,12.00000,0.04444
46,16.00000,53.00000,0.04444
46,16.00000,44.00000,0.02222
46,16.00000,50.00000,0.02222
46,16.00000,46.00000,0.02222
46,16.00000,45.00000,0.02222
46,43.00000,35.00000,0.08219
46,43.00000,81.00000,0.06849
46,43.00000,77.00000,0.02740
46,43.00000,73.00000,0.01370
46,43.00000,78.00000,0.05479
46,43.00000,80.00000,0.08219
46,43.00000,82.00000,0.13699
46,43.00000,38.00000,0.04110
46,43.00000,34.00000,0.09589
46,43.00000,32.00000,0.15068
46,43.00000,75.00000,0.01370
46,43.00000,37.00000,0.01370
46,43.00000,33.00000,0.05479
46,43.00000,70.00000,0.02740
46,43.00000,69.00000,0.01370
46,43.00000,40.00000,0.04110
46,43.00000,71.00000,0.01370
46,43.00000,83.00000,0.04110
46,43.00000,67.00000,0.01370
46,43.00000,79.00000,0.01370
46,68.00000,93.00000,0.10417
46,68.00000,57.00000,0.27083
46,68.00000,61.00000,0.04167
46,68.00000,91.00000,0.14583
46,68.00000,60.00000,0.10417
46,68.00000,92.00000,0.10417
46,68.00000,58.00000,0.08333
46,68.00000,62.00000,0.08333
46,68.00000,89.00000,0.02083
46,68.00000,59.00000,0.02083
46,68.00000,64.00000,0.02083
46,32.00000,23.00000,0.11628
46,32.00000,27.00000,0.09302
46,32.00000,26.00000,0.09302
46,32.00000,71.00000,0.09302
46,32.00000,70.00000,0.02326
46,32.00000,59.00000,0.02326
46,32.00000,69.00000,0.06977
46,32.00000,31.00000,0.02326
46,32.00000,63.00000,0.02326
46,32.00000,55.00000,0.02326
46,32.00000,74.00000,0.04651
46,32.00000,75.00000,0.04651
46,32.00000,25.00000,0.06977
46,32.00000,73.00000,0.02326
46,32.00000,28.00000,0.02326
46,32.00000,72.00000,0.02326
46,32.00000,24.00000,0.06977
46,32.00000,64.00000,0.04651
46,32.00000,29.00000,0.02326
46,32.00000,68.00000,0.02326
46,32.00000,67.00000,0.02326
46,58.00000,89.00000,0.15000
46,58.00000,85.00000,0.05000
46,58.00000,49.00000,0.05000
46,58.00000,48.00000,0.10000
46,58.00000,46.00000,0.05000
46,58.00000,84.00000,0.02500
46,58.00000,86.00000,0.05000
46,58.00000,88.00000,0.07500
46,58.00000,50.00000,0.20000
46,58.00000,47.00000,0.15000
46,58.00000,51.00000,0.05000
46,58.00000,53.00000,0.02500
46,58.00000,87.00000,0.02500
46,15.00000,10.00000,0.08889
46,15.00000,51.00000,0.13333
46,15.00000,52.00000,0.04444
46,15.00000,13.00000,0.17778
46,15.00000,12.00000,0.20000
46,15.00000,11.00000,0.04444
46,15.00000,48.00000,0.04444
46,15.00000,49.00000,0.02222
46,15.00000,14.00000,0.02222
46,15.00000,29.00000,0.02222
46,15.00000,41.00000,0.04444
46,15.00000,40.00000,0.02222
46,15.00000,53.00000,0.02222
46,15.00000,42.00000,0.11111
46,47.00000,75.00000,0.01667
46,47.00000,38.00000,0.10000
46,47.00000,37.00000,0.10000
46,47.00000,85.00000,0.06667
46,47.00000,80.00000,0.03333
46,47.00000,83.00000,0.10000
46,47.00000,36.00000,0.05000
46,47.00000,82.00000,0.03333
46,47.00000,81.00000,0.06667
46,47.00000,72.00000,0.01667
46,47.00000,42.00000,0.06667
46,47.00000,39.00000,0.08333
46,47.00000,84.00000,0.06667
46,47.00000,40.00000,0.03333
46,47.00000,35.00000,0.11667
46,47.00000,43.00000,0.03333
46,47.00000,74.00000,0.01667
46,34.00000,29.00000,0.08333
46,34.00000,71.00000,0.05000
46,34.00000,72.00000,0.10000
46,34.00000,25.00000,0.13333
46,34.00000,26.00000,0.15000
46,34.00000,27.00000,0.05000
46,34.00000,69.00000,0.03333
46,34.00000,66.00000,0.01667
46,34.00000,73.00000,0.05000
46,34.00000,28.00000,0.08333
46,34.00000,74.00000,0.03333
46,34.00000,32.00000,0.01667
46,34.00000,76.00000,0.08333
46,34.00000,75.00000,0.01667
46,34.00000,30.00000,0.05000
46,34.00000,24.00000,0.03333
46,34.00000,68.00000,0.01667
46,1.00000,3.00000,1.00000
47,100.00000,100.00000,0.90193
47,100.00000,99.00000,0.09807
47,13.00000,46.00000,0.07500
47,13.00000,12.00000,0.12500
47,13.00000,30.00000,0.05000
47,13.00000,27.00000,0.05000
47,13.00000,47.00000,0.07500
47,13.00000,34.00000,0.05000
47,13.00000,29.00000,0.07500
47,13.00000,11.00000,0.07500
47,13.00000,45.00000,0.02500
47,13.00000,9.00000,0.15000
47,13.00000,10.00000,0.12500
47,13.00000,35.00000,0.02500
47,13.00000,18.00000,0.02500
47,13.00000,43.00000,0.02500
47,13.00000,33.00000,0.02500
47,13.00000,41.00000,0.02500
47,30.00000,61.00000,0.01923
47,30.00000,22.00000,0.07692
47,30.00000,21.00000,0.15385
47,30.00000,68.00000,0.01923
47,30.00000,66.00000,0.05769
47,30.00000,24.00000,0.05769
47,30.00000,70.00000,0.05769
47,30.00000,72.00000,0.05769
47,30.00000,65.00000,0.05769
47,30.00000,26.00000,0.05769
47,30.00000,23.00000,0.05769
47,30.00000,27.00000,0.03846
47,30.00000,28.00000,0.07692
47,30.00000,53.00000,0.01923
47,30.00000,67.00000,0.03846
47,30.00000,58.00000,0.03846
47,30.00000,71.00000,0.05769
47,30.00000,25.00000,0.05769
47,53.00000,50.00000,0.06452
47,53.00000,77.00000,0.03226
47,53.00000,47.00000,0.03226
47,53.00000,81.00000,0.06452
47,53.00000,48.00000,0.03226
47,53.00000,85.00000,0.06452
47,53.00000,82.00000,0.03226
47,53.00000,45.00000,0.03226
47,53.00000,49.00000,0.03226
47,53.00000,87.00000,0.16129
47,53.00000,43.00000,0.06452
47,53.00000,84.00000,0.16129
47,53.00000,42.00000,0.06452
47,53.00000,41.00000,0.06452
47,53.00000,73.00000,0.03226
47,53.00000,44.00000,0.03226
47,53.00000,86.00000,0.03226
47,41.00000,35.00000,0.13333
47,41.00000,36.00000,0.04444
47,41.00000,80.00000,0.04444
47,41.00000,31.00000,0.17778
47,41.00000,78.00000,0.11111
47,41.00000,34.00000,0.08889
47,41.00000,74.00000,0.04444
47,41.00000,75.00000,0.02222
47,41.00000,32.00000,0.02222
47,41.00000,30.00000,0.04444
47,41.00000,69.00000,0.02222
47,41.00000,79.00000,0.08889
47,41.00000,77.00000,0.02222
47,41.00000,38.00000,0.02222
47,41.00000,37.00000,0.02222
47,41.00000,70.00000,0.02222
47,41.00000,72.00000,0.02222
47,41.00000,71.00000,0.02222
47,41.00000,39.00000,0.02222
47,84.00000,96.00000,0.13793
47,84.00000,80.00000,0.03448
47,84.00000,79.00000,0.04828
47,84.00000,76.00000,0.09655
47,84.00000,81.00000,0.01379
47,84.00000,82.00000,0.01379
47,84.00000,78.00000,0.08276
47,84.00000,97.00000,0.34483
47,84.00000,77.00000,0.20690
47,84.00000,95.00000,0.01379
47,84.00000,94.00000,0.00690
47,24.00000,66.00000,0.12766
47,24.00000,21.00000,0.02128
47,24.00000,17.00000,0.19149
47,24.00000,20.00000,0.06383
47,24.00000,22.00000,0.04255
47,24.00000,18.00000,0.08511
47,24.00000,35.00000,0.04255
47,24.00000,51.00000,0.04255
47,24.00000,23.00000,0.02128
47,24.00000,63.00000,0.02128
47,24.00000,65.00000,0.04255
47,24.00000,57.00000,0.02128
47,24.00000,64.00000,0.04255
47,24.00000,16.00000,0.02128
47,24.00000,58.00000,0.02128
47,24.00000,49.00000,0.04255
47,24.00000,56.00000,0.04255
47,24.00000,43.00000,0.04255
47,24.00000,19.00000,0.02128
47,24.00000,60.00000,0.02128
47,24.00000,62.00000,0.02128
47,88.00000,97.00000,0.18699
47,88.00000,81.00000,0.03252
47,88.00000,83.00000,0.11382
47,88.00000,98.00000,0.34146
47,88.00000,84.00000,0.04878
47,88.00000,86.00000,0.03252
47,88.00000,85.00000,0.04878
47,88.00000,82.00000,0.17886
47,88.00000,96.00000,0.01626
47,86.00000,97.00000,0.40845
47,86.00000,80.00000,0.19718
47,86.00000,79.00000,0.15493
47,86.00000,82.00000,0.07042
47,86.00000,95.00000,0.02817
47,86.00000,81.00000,0.07746
47,86.00000,96.00000,0.03521
47,86.00000,98.00000,0.00704
47,86.00000,83.00000,0.00704
47,86.00000,84.00000,0.01408
47,97.00000,96.00000,0.25191
47,97.00000,95.00000,0.20420
47,97.00000,99.00000,0.32634
47,97.00000,100.00000,0.20992
47,97.00000,94.00000,0.00191
47,97.00000,97.00000,0.00573
47,90.00000,85.00000,0.16935
47,90.00000,84.00000,0.04839
47,90.00000,98.00000,0.40323
47,90.00000,86.00000,0.16935
47,90.00000,97.00000,0.08065
47,90.00000,87.00000,0.08871
47,90.00000,88.00000,0.04032
47,99.00000,100.00000,0.47266
47,99.00000,98.00000,0.32078
47,99.00000,99.00000,0.20656
47,98.00000,97.00000,0.31429
47,98.00000,100.00000,0.49312
47,98.00000,96.00000,0.09206
47,98.00000,98.00000,0.09101
47,98.00000,99.00000,0.00952
47,44.00000,76.00000,0.06452
47,44.00000,67.00000,0.09677
47,44.00000,74.00000,0.03226
47,44.00000,82.00000,0.06452
47,44.00000,79.00000,0.06452
47,44.00000,36.00000,0.22581
47,44.00000,75.00000,0.03226
47,44.00000,35.00000,0.06452
47,44.00000,42.00000,0.03226
47,44.00000,39.00000,0.03226
47,44.00000,78.00000,0.06452
47,44.00000,61.00000,0.03226
47,44.00000,37.00000,0.03226
47,44.00000,33.00000,0.09677
47,44.00000,40.00000,0.03226
47,44.00000,81.00000,0.03226
47,96.00000,94.00000,0.30641
47,96.00000,99.00000,0.54039
47,96.00000,95.00000,0.07242
47,96.00000,93.00000,0.07521
47,96.00000,96.00000,0.00557
47,94.00000,99.00000,0.50625
47,94.00000,91.00000,0.24375
47,94.00000,98.00000,0.04375
47,94.00000,90.00000,0.07500
47,94.00000,92.00000,0.12500
47,94.00000,93.00000,0.00625
47,78.00000,95.00000,0.27523
47,78.00000,75.00000,0.02752
47,78.00000,93.00000,0.01835
47,78.00000,94.00000,0.05505
47,78.00000,76.00000,0.00917
47,78.00000,96.00000,0.15596
47,78.00000,71.00000,0.05505
47,78.00000,69.00000,0.15596
47,78.00000,73.00000,0.01835
47,78.00000,72.00000,0.06422
47,78.00000,68.00000,0.08257
47,78.00000,70.00000,0.03670
47,78.00000,74.00000,0.03670
47,78.00000,89.00000,0.00917
47,32.00000,23.00000,0.12195
47,32.00000,74.00000,0.07317
47,32.00000,73.00000,0.07317
47,32.00000,25.00000,0.07317
47,32.00000,57.00000,0.02439
47,32.00000,49.00000,0.02439
47,32.00000,24.00000,0.17073
47,32.00000,39.00000,0.02439
47,32.00000,68.00000,0.07317
47,32.00000,71.00000,0.07317
47,32.00000,67.00000,0.07317
47,32.00000,72.00000,0.04878
47,32.00000,69.00000,0.07317
47,32.00000,62.00000,0.02439
47,32.00000,26.00000,0.02439
47,32.00000,55.00000,0.02439
47,95.00000,93.00000,0.24681
47,95.00000,92.00000,0.20426
47,95.00000,99.00000,0.53617
47,95.00000,94.00000,0.00851
47,95.00000,98.00000,0.00426
47,9.00000,8.00000,0.13158
47,9.00000,7.00000,0.10526
47,9.00000,6.00000,0.15789
47,9.00000,34.00000,0.05263
47,9.00000,9.00000,0.21053
47,9.00000,37.00000,0.07895
47,9.00000,25.00000,0.05263
47,9.00000,32.00000,0.02632
47,9.00000,20.00000,0.10526
47,9.00000,19.00000,0.05263
47,9.00000,21.00000,0.02632
47,74.00000,94.00000,0.19753
47,74.00000,66.00000,0.14815
47,74.00000,93.00000,0.07407
47,74.00000,63.00000,0.02469
47,74.00000,65.00000,0.11111
47,74.00000,64.00000,0.14815
47,74.00000,72.00000,0.01235
47,74.00000,69.00000,0.08642
47,74.00000,67.00000,0.07407
47,74.00000,95.00000,0.07407
47,74.00000,89.00000,0.02469
47,74.00000,70.00000,0.01235
47,74.00000,68.00000,0.01235
47,77.00000,73.00000,0.02885
47,77.00000,95.00000,0.33654
47,77.00000,69.00000,0.12500
47,77.00000,94.00000,0.06731
47,77.00000,67.00000,0.13462
47,77.00000,93.00000,0.08654
47,77.00000,71.00000,0.04808
47,77.00000,70.00000,0.04808
47,77.00000,68.00000,0.06731
47,77.00000,89.00000,0.02885
47,77.00000,74.00000,0.00962
47,77.00000,92.00000,0.00962
47,77.00000,76.00000,0.00962
47,83.00000,78.00000,0.05833
47,83.00000,74.00000,0.01667
47,83.00000,97.00000,0.25833
47,83.00000,77.00000,0.10000
47,83.00000,76.00000,0.18333
47,83.00000,75.00000,0.13333
47,83.00000,80.00000,0.01667
47,83.00000,95.00000,0.03333
47,83.00000,96.00000,0.16667
47,83.00000,79.00000,0.02500
47,83.00000,93.00000,0.00833
47,27.00000,69.00000,0.09259
47,27.00000,61.00000,0.03704
47,27.00000,19.00000,0.12963
47,27.00000,21.00000,0.09259
47,27.00000,25.00000,0.03704
